Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
106304,77,DarkGreen,DarkMagenta,1,1,1.5,0,1562.06
106304,78,DarkBlue,DarkCyan,1,1,1.5,0,1965.59
106304,79,DarkYellow,DarkMagenta,1,1,7,1,17883.29
106304,80,LightBlue,LightCyan,0,0,3,1,1874.47
106304,81,DarkCyan,LightRed,1,0,3,1,2701.17
106304,82,DarkRed,LightCyan,1,0,7,0,9601.33
106304,83,LightCyan,DarkBlue,0,1,1.5,1,3201.58
106304,84,LightBlue,DarkGreen,0,1,3,1,1599.19
106304,85,DarkBlue,DarkRed,1,1,3,1,1467.16
106304,86,LightCyan,DarkMagenta,0,1,3,1,1972.14
106304,87,LightMagenta,LightRed,0,0,7,1,2498.47
106304,88,DarkMagenta,LightYellow,1,0,1.5,1,1536.53
106304,89,DarkBlue,DarkMagenta,1,1,7,0,15865.30
106304,90,LightCyan,DarkRed,0,1,1.5,0,2027.60
106304,91,LightCyan,DarkCyan,0,1,7,1,8092.63
106304,92,DarkYellow,DarkBlue,1,1,1.5,1,831.31
106304,93,LightGreen,DarkYellow,0,1,7,0,5597.22
106304,94,LightRed,DarkBlue,0,1,7,0,1067.85
106304,95,LightYellow,LightRed,0,0,1.5,0,2167.84
106304,96,LightRed,DarkGreen,0,1,1.5,0,2197.77
106304,97,DarkCyan,LightBlue,1,0,7,1,10635.52
106304,98,LightCyan,DarkGreen,0,1,7,1,1398.62
106304,99,DarkYellow,DarkGreen,1,1,7,1,2267.89
106304,100,LightMagenta,DarkMagenta,0,1,1.5,0,9330.36
106304,101,DarkBlue,DarkMagenta,1,1,3,0,1699.71
106304,102,LightYellow,DarkBlue,0,1,7,1,6721.04
106304,103,LightBlue,LightYellow,0,0,1.5,0,4298.88
106304,104,LightMagenta,DarkBlue,0,1,3,0,1897.93
106304,105,DarkMagenta,LightMagenta,1,0,7,1,6534.17
106304,106,DarkMagenta,LightYellow,1,0,7,1,1465.99
106304,107,LightMagenta,DarkCyan,0,1,3,0,6031.16
106304,108,LightCyan,LightBlue,0,0,1.5,1,3700.10
106304,109,LightMagenta,LightRed,0,0,1.5,1,1200.89
106304,110,DarkBlue,DarkRed,1,1,1.5,0,4736.07
106304,111,LightYellow,DarkGreen,0,1,3,1,3865.14
106304,112,DarkBlue,LightGreen,1,0,1.5,0,4204.53
106304,113,DarkMagenta,DarkCyan,1,1,1.5,0,1233.24
106304,114,DarkCyan,LightYellow,1,0,3,0,2398.50
106304,115,DarkCyan,DarkMagenta,1,1,3,1,8930.92
106304,116,DarkMagenta,DarkRed,1,1,7,1,1533.52
106304,117,DarkCyan,LightGreen,1,0,1.5,1,1198.86
106304,118,DarkRed,LightBlue,1,0,7,0,8365.91
106304,119,LightMagenta,LightGreen,0,0,3,1,4166.70
106304,120,LightGreen,DarkRed,0,1,1.5,0,4034.33
106304,121,LightYellow,LightBlue,0,0,7,1,4665.77
106304,122,DarkBlue,LightCyan,1,0,3,1,1497.15
106304,123,LightMagenta,LightBlue,0,0,1.5,1,2427.26
106304,124,LightMagenta,DarkBlue,0,1,1.5,1,1999.43
106304,125,DarkYellow,LightBlue,1,0,3,1,2334.70
106304,126,DarkGreen,DarkCyan,1,1,1.5,0,14768.01
106304,127,DarkMagenta,DarkRed,1,1,3,0,2997.76
106304,128,LightGreen,DarkCyan,0,1,3,1,6699.81
106304,129,LightYellow,LightMagenta,0,0,1.5,1,1668.70
106304,130,DarkBlue,DarkYellow,1,1,3,0,5770.79
106304,131,DarkRed,LightMagenta,1,0,3,0,2270.80
106304,132,DarkGreen,LightGreen,1,0,7,1,6403.25
106304,133,DarkYellow,LightRed,1,0,1.5,1,1971.88
106304,134,DarkYellow,DarkRed,1,1,3,0,6068.25
106304,135,DarkMagenta,LightGreen,1,0,3,1,3565.69
106304,136,LightGreen,LightYellow,0,0,7,0,2900.14
106304,137,DarkRed,LightYellow,1,0,7,0,1934.43
106304,138,LightRed,DarkMagenta,0,1,7,0,1200.61
106304,139,DarkCyan,DarkBlue,1,1,3,1,7136.63
106304,140,LightRed,LightGreen,0,0,3,1,1875.32
106304,141,DarkYellow,DarkMagenta,1,1,1.5,1,2435.53
106304,142,DarkGreen,DarkMagenta,1,1,7,0,9002.33
106304,143,LightMagenta,DarkGreen,0,1,7,1,4765.84
106304,144,LightCyan,DarkGreen,0,1,3,1,1619.69
106304,145,LightBlue,LightMagenta,0,0,3,0,5828.79
106304,146,LightRed,LightGreen,0,0,7,0,3137.50
106304,147,DarkCyan,DarkGreen,1,1,3,1,7344.45
106304,148,LightCyan,LightRed,0,0,1.5,0,4113.58
106304,149,LightGreen,LightYellow,0,0,3,0,3674.54
106304,150,LightGreen,DarkYellow,0,1,1.5,0,1700.95
106304,151,DarkYellow,LightYellow,1,0,3,1,10139.87
106304,152,LightBlue,DarkBlue,0,1,3,0,4198.97
106304,153,LightCyan,LightYellow,0,0,1.5,0,2471.57
106304,154,LightBlue,DarkCyan,0,1,1.5,0,1603.11
106304,155,LightCyan,LightYellow,0,0,3,1,10565.90
106304,156,LightGreen,LightBlue,0,0,1.5,1,1617.00
106304,157,LightYellow,DarkCyan,0,1,1.5,1,4272.67
106304,158,DarkGreen,DarkCyan,1,1,7,0,13734.80
106304,159,LightRed,DarkGreen,0,1,7,0,2934.56
106304,160,DarkCyan,LightYellow,1,0,7,1,8868.33
106304,161,LightRed,DarkMagenta,0,1,1.5,1,1340.33
106304,162,DarkGreen,LightCyan,1,0,1.5,0,7333.49
106304,163,DarkRed,DarkGreen,1,1,1.5,0,1928.76
106304,164,LightMagenta,DarkMagenta,0,1,3,0,1172.74
106304,165,LightMagenta,DarkRed,0,1,1.5,1,9532.47
106304,166,LightRed,DarkRed,0,1,7,0,4534.05
106304,167,DarkRed,LightBlue,1,0,3,0,1700.73
106304,168,DarkCyan,LightRed,1,0,7,1,6606.10
106304,169,LightYellow,DarkYellow,0,1,7,1,1935.90
106304,170,LightMagenta,LightRed,0,0,3,1,2067.62
106304,171,LightBlue,DarkBlue,0,1,1.5,0,8534.67
106304,172,LightRed,LightBlue,0,0,7,0,2438.69
106304,173,DarkYellow,LightMagenta,1,0,3,0,1562.18
106304,174,DarkGreen,LightYellow,1,0,7,1,8205.32
106304,175,DarkGreen,DarkYellow,1,1,1.5,0,3233.15
106304,176,DarkGreen,LightGreen,1,0,3,1,3736.93
106304,177,LightBlue,LightCyan,0,0,7,0,3533.54
106304,178,LightYellow,LightRed,0,0,3,1,3831.51
106304,179,DarkGreen,DarkBlue,1,1,1.5,1,1832.26
106304,180,DarkCyan,DarkYellow,1,1,7,0,6831.15
106304,181,DarkRed,DarkYellow,1,1,7,0,1568.13
106304,182,LightBlue,DarkMagenta,0,1,3,0,1630.42
106304,183,LightBlue,DarkCyan,0,1,3,0,1698.64
106304,184,LightCyan,DarkYellow,0,1,3,0,1661.17
106304,185,DarkRed,LightYellow,1,0,1.5,0,1762.39
106304,186,LightYellow,LightGreen,0,0,1.5,0,1567.37
106304,187,LightRed,DarkCyan,0,1,1.5,0,1666.35
106304,188,DarkMagenta,LightGreen,1,0,7,1,19859.01
106304,189,DarkCyan,DarkRed,1,1,3,0,5000.09
106304,190,DarkBlue,LightRed,1,0,1.5,0,1569.01
106304,191,LightGreen,DarkBlue,0,1,7,0,2670.83
106304,192,DarkYellow,DarkBlue,1,1,7,1,9438.41
106304,193,DarkGreen,DarkRed,1,1,3,0,3702.61
106304,194,LightGreen,LightBlue,0,0,7,0,3902.73
106304,195,LightBlue,DarkGreen,0,1,1.5,0,1767.08
106304,196,DarkMagenta,LightCyan,1,0,1.5,0,2139.83
106304,197,LightBlue,LightRed,0,0,3,0,1832.39
106304,198,DarkRed,LightGreen,1,0,7,1,15265.81
