Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
860882,1,LightCyan,DarkCyan,0,1,7,0,1662.52
860882,2,DarkCyan,DarkMagenta,1,1,7,1,3525.36
860882,3,DarkMagenta,LightMagenta,1,0,7,1,1869.00
860882,4,LightBlue,LightRed,0,0,7,1,1568.49
860882,5,LightMagenta,DarkYellow,0,1,3,0,7832.75
860882,6,DarkGreen,LightCyan,1,0,3,1,3129.13
860882,7,DarkRed,LightBlue,1,0,3,0,3566.00
860882,8,DarkRed,LightCyan,1,0,1.5,1,4029.44
860882,9,DarkYellow,LightYellow,1,0,7,1,1131.38
860882,10,DarkCyan,LightBlue,1,0,1.5,1,1236.12
860882,11,LightYellow,LightRed,0,0,1.5,0,6832.78
860882,12,DarkGreen,LightMagenta,1,0,7,1,4107.24
860882,13,DarkCyan,DarkBlue,1,1,1.5,0,3902.04
860882,14,LightRed,DarkGreen,0,1,7,0,1301.62
860882,15,LightMagenta,LightBlue,0,0,1.5,1,4631.17
860882,16,DarkRed,LightGreen,1,0,7,1,1364.63
860882,17,DarkCyan,DarkRed,1,1,1.5,0,5268.23
860882,18,DarkRed,LightGreen,1,0,3,1,3600.09
860882,19,LightYellow,DarkRed,0,1,1.5,0,3200.66
860882,20,DarkBlue,DarkMagenta,1,1,1.5,0,1700.19
860882,21,LightCyan,LightYellow,0,0,1.5,1,5337.71
860882,22,DarkCyan,LightRed,1,0,3,0,3064.90
860882,23,LightGreen,DarkMagenta,0,1,3,1,3066.05
860882,24,LightGreen,LightYellow,0,0,7,1,1498.94
860882,25,LightMagenta,DarkBlue,0,1,1.5,1,1264.14
860882,26,DarkBlue,DarkGreen,1,1,3,0,6924.90
860882,27,LightRed,DarkBlue,0,1,7,0,1198.36
860882,28,LightCyan,DarkRed,0,1,3,0,1664.33
860882,29,DarkCyan,DarkRed,1,1,7,0,1763.54
860882,30,DarkMagenta,DarkYellow,1,1,3,1,9600.88
860882,31,DarkYellow,DarkRed,1,1,3,0,3628.00
860882,32,LightRed,LightMagenta,0,0,3,1,3097.30
860882,33,LightBlue,DarkCyan,0,1,3,0,2868.47
860882,34,LightRed,LightMagenta,0,0,1.5,1,3795.33
860882,35,DarkMagenta,LightRed,1,0,1.5,0,4971.73
860882,36,DarkRed,DarkGreen,1,1,7,1,4104.62
860882,37,LightRed,LightGreen,0,0,7,0,2735.77
860882,38,DarkCyan,LightYellow,1,0,1.5,1,3528.65
860882,39,DarkBlue,LightGreen,1,0,7,1,2200.43
860882,40,DarkGreen,DarkMagenta,1,1,3,0,7438.81
860882,41,LightGreen,DarkBlue,0,1,3,1,4428.65
860882,42,DarkYellow,LightBlue,1,0,7,1,1000.07
860882,43,LightRed,DarkYellow,0,1,7,0,4928.08
860882,44,LightCyan,DarkBlue,0,1,3,0,904.43
860882,45,DarkCyan,LightGreen,1,0,1.5,1,4633.30
860882,46,LightYellow,LightMagenta,0,0,1.5,0,3525.21
860882,47,DarkCyan,LightMagenta,1,0,3,1,3462.83
860882,48,LightMagenta,LightCyan,0,0,1.5,1,1367.33
860882,49,LightRed,LightBlue,0,0,3,0,4833.31
860882,50,DarkRed,LightBlue,1,0,7,1,2567.41
860882,51,LightRed,LightCyan,0,0,3,0,2629.52
860882,52,DarkCyan,DarkYellow,1,1,3,1,2867.00
860882,53,DarkGreen,DarkBlue,1,1,1.5,0,3094.54
860882,54,LightCyan,DarkMagenta,0,1,1.5,0,1824.50
860882,55,DarkRed,DarkGreen,1,1,3,1,5067.61
860882,56,LightCyan,LightRed,0,0,7,1,1501.28
860882,57,LightCyan,LightMagenta,0,0,3,1,1068.59
860882,58,LightGreen,DarkRed,0,1,1.5,0,6267.47
860882,59,LightCyan,LightGreen,0,0,3,1,3396.19
860882,60,DarkRed,LightMagenta,1,0,3,1,1339.77
860882,61,LightBlue,LightRed,0,0,1.5,0,5274.56
860882,62,DarkRed,DarkBlue,1,1,3,1,3066.99
860882,63,LightBlue,DarkCyan,0,1,7,0,2796.47
860882,64,DarkRed,DarkBlue,1,1,1.5,1,3370.54
860882,65,DarkBlue,DarkMagenta,1,1,3,0,3604.39
860882,66,LightRed,LightMagenta,0,0,7,0,1500.98
860882,67,DarkGreen,LightGreen,1,0,1.5,1,5165.66
860882,68,DarkRed,LightYellow,1,0,7,1,1465.86
860882,69,LightBlue,LightMagenta,0,0,3,0,4538.61
860882,70,LightGreen,LightBlue,0,0,3,0,1870.31
860882,71,DarkMagenta,DarkRed,1,1,1.5,0,899.33
860882,72,DarkCyan,DarkBlue,1,1,7,0,1028.76
860882,73,DarkMagenta,DarkGreen,1,1,1.5,1,8165.68
860882,74,LightRed,LightGreen,0,0,3,1,1972.59
860882,75,LightBlue,DarkGreen,0,1,1.5,0,5804.79
860882,76,DarkCyan,DarkYellow,1,1,1.5,0,1276.80
860882,77,DarkCyan,LightCyan,1,0,1.5,1,4673.71
860882,78,DarkMagenta,DarkGreen,1,1,7,1,1204.97
860882,79,LightRed,DarkCyan,0,1,7,0,4564.97
860882,80,LightRed,DarkRed,0,1,3,0,1298.95
860882,81,DarkCyan,DarkMagenta,1,1,3,1,5706.77
860882,82,LightCyan,DarkRed,0,1,7,0,3696.00
860882,83,DarkRed,DarkCyan,1,1,3,1,2836.26
860882,84,LightYellow,LightRed,0,0,7,0,2967.25
860882,85,DarkBlue,DarkYellow,1,1,7,1,3132.35
860882,86,LightBlue,LightYellow,0,0,1.5,0,3295.86
860882,87,DarkMagenta,LightCyan,1,0,7,1,3098.11
860882,88,LightYellow,DarkGreen,0,1,7,0,3200.59
860882,89,LightGreen,LightCyan,0,0,1.5,0,1401.38
860882,90,LightRed,DarkMagenta,0,1,3,0,1232.67
860882,91,DarkBlue,LightBlue,1,0,7,1,6895.39
860882,92,DarkCyan,DarkYellow,1,1,7,0,3898.64
860882,93,DarkYellow,LightBlue,1,0,3,1,4031.09
860882,94,LightMagenta,LightYellow,0,0,3,0,3600.99
860882,95,LightGreen,LightMagenta,0,0,3,0,2562.55
860882,96,DarkRed,LightYellow,1,0,3,1,6668.44
860882,97,LightCyan,DarkMagenta,0,1,3,0,3430.92
860882,98,LightBlue,DarkGreen,0,1,3,0,1435.98
860882,99,LightBlue,DarkMagenta,0,1,7,0,1331.86
860882,100,DarkMagenta,DarkRed,1,1,3,0,1033.17
860882,101,LightRed,DarkRed,0,1,1.5,0,1395.89
860882,102,LightCyan,LightYellow,0,0,3,0,729.53
860882,103,DarkYellow,DarkGreen,1,1,3,1,11507.07
860882,104,DarkCyan,DarkBlue,1,1,3,0,3436.37
860882,105,DarkGreen,LightBlue,1,0,7,1,3472.23
860882,106,LightCyan,LightBlue,0,0,7,1,1467.73
860882,107,LightMagenta,DarkYellow,0,1,1.5,0,5072.81
860882,108,DarkBlue,LightYellow,1,0,1.5,0,1334.83
860882,109,DarkCyan,LightGreen,1,0,7,0,1200.66
860882,110,LightGreen,LightRed,0,0,1.5,0,1029.33
860882,111,LightYellow,DarkCyan,0,1,7,0,1099.45
860882,112,DarkRed,DarkYellow,1,1,1.5,0,1295.40
860882,113,LightYellow,LightBlue,0,0,7,0,1032.83
860882,114,DarkBlue,LightMagenta,1,0,3,0,1178.27
860882,115,LightMagenta,DarkGreen,0,1,1.5,0,1206.25
860882,116,LightCyan,DarkYellow,0,1,7,0,1100.16
860882,117,DarkMagenta,LightYellow,1,0,1.5,1,19605.85
860882,118,DarkRed,DarkBlue,1,1,7,1,1288.01
860882,119,DarkBlue,DarkYellow,1,1,3,0,6306.55
860882,120,DarkRed,DarkYellow,1,1,7,1,2706.43
860882,121,LightCyan,DarkYellow,0,1,3,0,2594.44
860882,122,DarkBlue,LightCyan,1,0,1.5,1,2939.02
860882,123,LightGreen,LightBlue,0,0,7,1,835.09
860882,124,DarkYellow,DarkGreen,1,1,7,0,4202.13
860882,125,LightRed,DarkGreen,0,1,3,0,761.94
860882,126,DarkYellow,LightMagenta,1,0,7,1,4377.32
860882,127,LightYellow,DarkBlue,0,1,7,0,2808.03
860882,128,LightMagenta,DarkCyan,0,1,1.5,0,1168.21
860882,129,LightYellow,DarkGreen,0,1,3,0,1038.40
860882,130,LightRed,DarkRed,0,1,7,0,899.88
860882,131,LightBlue,DarkMagenta,0,1,1.5,0,1003.73
860882,132,LightMagenta,DarkCyan,0,1,7,0,1061.84
860882,133,DarkYellow,LightYellow,1,0,1.5,1,10509.44
860882,134,LightCyan,LightBlue,0,0,1.5,0,3367.66
860882,135,DarkBlue,LightRed,1,0,1.5,0,934.66
860882,136,DarkYellow,LightRed,1,0,3,1,4798.82
860882,137,LightRed,DarkGreen,0,1,1.5,0,4662.62
860882,138,DarkMagenta,LightGreen,1,0,1.5,1,6066.84
860882,139,DarkGreen,LightMagenta,1,0,3,1,1633.47
860882,140,LightBlue,LightYellow,0,0,3,1,1765.73
860882,141,DarkBlue,LightGreen,1,0,1.5,0,9066.58
860882,142,LightRed,LightCyan,0,0,1.5,0,1971.26
860882,143,DarkMagenta,LightRed,1,0,7,1,5835.13
860882,144,DarkYellow,LightGreen,1,0,7,1,1100.30
860882,145,LightGreen,DarkGreen,0,1,3,0,5030.95
860882,146,LightGreen,DarkYellow,0,1,1.5,1,3629.55
860882,147,LightYellow,LightCyan,0,0,7,0,3533.04
860882,148,LightMagenta,DarkRed,0,1,7,0,1534.73
860882,149,LightCyan,LightBlue,0,0,3,0,1801.52
860882,150,LightMagenta,LightBlue,0,0,7,0,1600.07
860882,151,DarkBlue,LightRed,1,0,3,1,9713.67
860882,152,DarkMagenta,LightBlue,1,0,3,0,3132.03
860882,153,DarkMagenta,LightGreen,1,0,7,1,3034.59
860882,154,DarkYellow,LightBlue,1,0,1.5,0,3104.79
860882,155,LightRed,DarkYellow,0,1,1.5,0,1173.01
860882,156,LightGreen,DarkYellow,0,1,3,0,1066.61
860882,157,LightGreen,LightBlue,0,0,1.5,0,971.13
860882,158,DarkCyan,LightGreen,1,0,3,1,7296.83
860882,159,LightCyan,LightGreen,0,0,7,1,871.95
860882,160,DarkBlue,DarkGreen,1,1,7,1,2100.78
860882,161,DarkRed,DarkGreen,1,1,1.5,1,801.82
860882,162,LightMagenta,DarkMagenta,0,1,1.5,0,8334.88
860882,163,DarkYellow,LightCyan,1,0,1.5,1,3336.52
860882,164,DarkCyan,DarkGreen,1,1,7,1,1630.40
860882,165,LightYellow,DarkCyan,0,1,3,0,4995.61
