Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
460846,1,LightCyan,DarkMagenta,0,1,7,0,4897.60
460846,2,DarkYellow,DarkBlue,1,1,7,1,7895.15
460846,3,LightGreen,LightCyan,0,0,1.5,0,5832.59
460846,4,LightGreen,DarkCyan,0,1,3,0,2631.49
460846,5,DarkYellow,DarkGreen,1,1,1.5,1,7669.08
460846,6,LightRed,LightMagenta,0,0,7,0,3603.60
460846,7,LightRed,DarkCyan,0,1,3,0,1668.97
460846,8,LightYellow,LightBlue,0,0,1.5,1,5865.59
460846,9,DarkBlue,DarkGreen,1,1,7,1,1939.01
460846,10,DarkGreen,DarkYellow,1,1,3,1,1541.12
460846,11,LightYellow,DarkRed,0,1,3,0,7822.19
460846,12,DarkBlue,LightCyan,1,0,3,1,4355.64
460846,13,LightBlue,DarkCyan,0,1,3,0,4302.81
460846,14,DarkYellow,LightRed,1,0,7,1,3266.64
460846,15,DarkRed,DarkBlue,1,1,1.5,1,1633.58
460846,16,LightGreen,DarkRed,0,1,7,0,5268.68
460846,17,DarkMagenta,DarkYellow,1,1,1.5,0,1465.71
460846,18,LightGreen,DarkBlue,0,1,1.5,1,4872.99
460846,19,LightCyan,DarkYellow,0,1,7,0,2964.44
460846,20,DarkYellow,LightYellow,1,0,1.5,1,5563.89
460846,21,DarkRed,DarkMagenta,1,1,3,1,1994.48
460846,22,DarkYellow,LightCyan,1,0,1.5,1,1426.80
460846,23,DarkRed,LightRed,1,0,7,1,1466.55
460846,24,LightYellow,LightBlue,0,0,3,1,1869.82
460846,25,LightBlue,LightGreen,0,0,7,1,1531.20
460846,26,LightYellow,DarkYellow,0,1,7,1,1593.41
460846,27,DarkBlue,DarkCyan,1,1,3,0,18697.83
460846,28,DarkGreen,DarkRed,1,1,1.5,1,3992.29
460846,29,DarkBlue,DarkYellow,1,1,3,1,1960.98
460846,30,LightMagenta,DarkYellow,0,1,1.5,0,6440.24
460846,31,LightBlue,LightCyan,0,0,3,1,4099.96
460846,32,LightYellow,DarkBlue,0,1,3,1,1099.83
460846,33,LightCyan,DarkMagenta,0,1,1.5,0,6004.74
460846,34,LightGreen,DarkBlue,0,1,7,1,5003.37
460846,35,DarkYellow,LightMagenta,1,0,7,1,1202.90
460846,36,DarkRed,LightMagenta,1,0,3,1,1830.83
460846,37,LightGreen,DarkYellow,0,1,1.5,1,2329.97
460846,38,LightMagenta,DarkCyan,0,1,1.5,0,12201.26
460846,39,LightCyan,DarkRed,0,1,1.5,1,4770.25
460846,40,LightGreen,LightMagenta,0,0,1.5,0,6161.53
460846,41,DarkGreen,DarkMagenta,1,1,7,0,1500.76
460846,42,LightBlue,DarkMagenta,0,1,3,0,1794.68
460846,43,DarkCyan,DarkRed,1,1,3,1,9969.81
460846,44,DarkBlue,DarkRed,1,1,7,0,4162.04
460846,45,LightGreen,DarkCyan,0,1,7,0,1239.13
460846,46,DarkGreen,LightRed,1,0,7,1,6160.79
460846,47,DarkGreen,DarkCyan,1,1,7,0,5129.22
460846,48,DarkCyan,DarkBlue,1,1,1.5,1,4612.42
460846,49,DarkCyan,LightCyan,1,0,7,1,1850.52
460846,50,LightBlue,DarkYellow,0,1,7,0,5750.93
460846,51,LightBlue,LightCyan,0,0,1.5,0,2617.32
460846,52,DarkRed,LightRed,1,0,1.5,1,6899.25
460846,53,LightBlue,DarkCyan,0,1,1.5,0,3249.43
460846,54,DarkYellow,DarkCyan,1,1,7,1,3000.23
460846,55,LightRed,LightCyan,0,0,3,0,3184.40
460846,56,LightMagenta,DarkCyan,0,1,3,1,3567.78
460846,57,LightMagenta,DarkRed,0,1,7,0,4285.17
460846,58,DarkCyan,DarkYellow,1,1,3,1,3949.20
460846,59,LightYellow,DarkCyan,0,1,1.5,1,3301.36
460846,60,DarkMagenta,LightGreen,1,0,7,1,1599.95
460846,61,LightCyan,DarkGreen,0,1,1.5,1,1532.39
460846,62,LightCyan,DarkMagenta,0,1,3,0,11816.18
460846,63,DarkCyan,LightGreen,1,0,1.5,1,3451.36
460846,64,DarkRed,LightYellow,1,0,7,1,1865.11
460846,65,LightCyan,DarkRed,0,1,3,0,5516.27
460846,66,DarkMagenta,LightMagenta,1,0,1.5,0,2234.72
460846,67,DarkGreen,DarkCyan,1,1,3,0,3416.26
460846,68,LightYellow,LightCyan,0,0,1.5,1,10720.56
460846,69,LightBlue,LightMagenta,0,0,1.5,0,4002.38
460846,70,LightGreen,DarkMagenta,0,1,3,0,1684.82
460846,71,LightBlue,DarkBlue,0,1,7,0,2184.75
460846,72,DarkRed,DarkYellow,1,1,7,1,8402.57
460846,73,LightBlue,LightGreen,0,0,3,1,2616.62
460846,74,LightCyan,DarkRed,0,1,7,0,6850.45
460846,75,DarkBlue,LightBlue,1,0,3,1,3816.51
460846,76,LightBlue,DarkRed,0,1,3,0,3683.58
460846,77,DarkCyan,LightBlue,1,0,7,1,3981.67
460846,78,DarkBlue,DarkYellow,1,1,1.5,1,3400.33
460846,79,DarkRed,LightBlue,1,0,1.5,1,1752.74
460846,80,DarkYellow,LightBlue,1,0,3,1,1680.29
460846,81,LightRed,DarkBlue,0,1,7,0,13568.15
460846,82,DarkGreen,DarkYellow,1,1,7,0,1517.58
460846,83,DarkMagenta,LightRed,1,0,7,1,7332.93
460846,84,DarkGreen,LightRed,1,0,3,1,2080.62
460846,85,LightYellow,LightGreen,0,0,1.5,1,1547.74
460846,86,DarkMagenta,DarkBlue,1,1,3,1,2354.63
460846,87,LightCyan,LightMagenta,0,0,1.5,1,1890.37
460846,88,LightGreen,LightBlue,0,0,1.5,0,14503.49
460846,89,DarkBlue,DarkMagenta,1,1,1.5,0,1833.20
460846,90,DarkGreen,LightBlue,1,0,1.5,1,6682.25
460846,91,LightCyan,LightBlue,0,0,7,0,5298.83
460846,92,DarkGreen,DarkMagenta,1,1,1.5,0,2051.94
460846,93,DarkRed,DarkCyan,1,1,7,1,7799.65
460846,94,LightMagenta,LightBlue,0,0,7,1,3333.12
460846,95,LightMagenta,LightRed,0,0,3,0,7609.11
460846,96,DarkBlue,LightMagenta,1,0,1.5,0,3029.10
460846,97,LightMagenta,LightCyan,0,0,3,1,7238.03
460846,98,LightYellow,LightGreen,0,0,7,1,1632.57
460846,99,DarkGreen,DarkMagenta,1,1,3,0,5863.04
460846,100,DarkMagenta,LightYellow,1,0,7,1,3552.85
460846,101,DarkMagenta,DarkYellow,1,1,7,1,1357.97
460846,102,DarkCyan,DarkMagenta,1,1,1.5,0,6295.48
460846,103,DarkRed,LightYellow,1,0,1.5,1,5677.06
460846,104,DarkBlue,DarkRed,1,1,3,0,4963.08
460846,105,DarkYellow,DarkRed,1,1,1.5,1,4069.52
460846,106,DarkCyan,LightMagenta,1,0,7,0,3882.51
460846,107,LightMagenta,DarkGreen,0,1,1.5,1,6078.86
460846,108,DarkMagenta,DarkYellow,1,1,3,1,1728.63
460846,109,DarkGreen,DarkBlue,1,1,1.5,1,2358.81
460846,110,LightYellow,LightBlue,0,0,7,1,1795.91
460846,111,LightRed,LightGreen,0,0,7,1,1885.39
460846,112,DarkBlue,LightRed,1,0,1.5,1,2781.49
460846,113,LightYellow,LightRed,0,0,1.5,0,21877.24
460846,114,LightGreen,LightYellow,0,0,3,0,3881.88
460846,115,DarkBlue,DarkGreen,1,1,3,1,10966.57
460846,116,DarkGreen,LightYellow,1,0,3,1,3053.65
460846,117,LightRed,LightGreen,0,0,3,1,2469.93
460846,118,DarkCyan,DarkYellow,1,1,1.5,1,2635.67
460846,119,LightRed,LightBlue,0,0,3,1,2398.36
460846,120,LightYellow,DarkMagenta,0,1,1.5,0,17879.24
460846,121,DarkMagenta,DarkRed,1,1,7,1,6662.07
460846,122,LightBlue,DarkMagenta,0,1,1.5,0,5179.79
460846,123,DarkMagenta,DarkBlue,1,1,7,1,3257.69
460846,124,DarkMagenta,LightMagenta,1,0,7,1,1044.67
460846,125,LightYellow,DarkMagenta,0,1,3,0,4974.58
460846,126,DarkRed,LightRed,1,0,3,1,3996.43
460846,127,DarkRed,DarkYellow,1,1,3,1,1468.97
460846,128,DarkGreen,DarkCyan,1,1,1.5,0,5806.18
460846,129,DarkRed,LightBlue,1,0,7,1,3132.92
460846,130,DarkCyan,DarkMagenta,1,1,7,0,3432.58
460846,131,DarkYellow,LightYellow,1,0,3,1,3229.50
460846,132,DarkCyan,DarkBlue,1,1,7,0,4032.55
460846,133,DarkRed,DarkGreen,1,1,7,1,4399.82
460846,134,LightCyan,DarkGreen,0,1,3,1,1998.72
460846,135,LightYellow,LightMagenta,0,0,7,0,5933.72
460846,136,LightMagenta,DarkGreen,0,1,7,0,3800.32
460846,137,LightRed,LightGreen,0,0,1.5,0,1198.63
460846,138,DarkYellow,LightBlue,1,0,1.5,1,9168.01
460846,139,LightCyan,LightGreen,0,0,3,1,1100.19
460846,140,LightMagenta,LightRed,0,0,1.5,0,6102.25
460846,141,LightGreen,DarkGreen,0,1,1.5,1,4601.04
460846,142,LightYellow,DarkGreen,0,1,1.5,1,1761.39
460846,143,DarkBlue,LightBlue,1,0,1.5,1,2170.71
460846,144,LightMagenta,DarkMagenta,0,1,3,0,8496.07
460846,145,LightYellow,LightMagenta,0,0,1.5,0,1273.66
460846,146,DarkCyan,LightYellow,1,0,7,1,5164.61
460846,147,LightRed,LightYellow,0,0,7,1,3163.83
460846,148,DarkRed,DarkGreen,1,1,3,0,7332.53
460846,149,DarkRed,LightGreen,1,0,3,0,1598.37
460846,150,LightRed,LightBlue,0,0,7,0,2505.08
460846,151,LightYellow,DarkCyan,0,1,3,0,1499.06
460846,152,LightGreen,LightMagenta,0,0,7,0,1601.42
460846,153,DarkBlue,LightYellow,1,0,7,0,1435.74
460846,154,DarkCyan,LightCyan,1,0,3,1,15232.45
460846,155,DarkMagenta,LightGreen,1,0,1.5,0,3958.95
460846,156,DarkRed,DarkMagenta,1,1,1.5,0,1336.07
460846,157,LightMagenta,DarkBlue,0,1,3,0,3473.06
460846,158,DarkCyan,LightRed,1,0,1.5,1,9737.84
460846,159,LightRed,DarkBlue,0,1,3,0,3101.25
460846,160,DarkMagenta,DarkCyan,1,1,3,0,2067.11
460846,161,LightMagenta,LightGreen,0,0,3,0,1603.88
460846,162,LightRed,DarkYellow,0,1,1.5,0,1563.00
460846,163,LightGreen,DarkBlue,0,1,3,1,10034.15
460846,164,DarkGreen,LightGreen,1,0,7,0,3428.60
460846,165,LightRed,LightBlue,0,0,1.5,1,6960.03
460846,166,DarkGreen,LightCyan,1,0,7,0,7099.97
460846,167,LightBlue,DarkGreen,0,1,3,0,2167.39
460846,168,DarkYellow,LightGreen,1,0,7,1,6769.16
460846,169,DarkGreen,LightGreen,1,0,3,1,1700.74
460846,170,LightYellow,DarkBlue,0,1,1.5,1,1467.55
460846,171,DarkRed,LightGreen,1,0,1.5,0,7833.34
460846,172,LightCyan,LightYellow,0,0,3,1,4127.56
460846,173,LightCyan,DarkBlue,0,1,1.5,1,1467.01
460846,174,LightYellow,LightCyan,0,0,7,1,1833.69
460846,175,LightCyan,LightRed,0,0,7,1,2133.90
460846,176,DarkMagenta,LightRed,1,0,1.5,1,2260.12
460846,177,LightYellow,DarkGreen,0,1,7,1,1268.10
460846,178,LightRed,DarkYellow,0,1,3,0,15898.80
460846,179,LightMagenta,DarkYellow,0,1,3,0,1866.97
460846,180,DarkGreen,LightBlue,1,0,7,1,6268.13
460846,181,DarkBlue,LightMagenta,1,0,7,0,4300.96
460846,182,LightMagenta,LightCyan,0,0,7,0,1334.85
460846,183,LightYellow,LightRed,0,0,3,1,5132.41
460846,184,LightBlue,DarkMagenta,0,1,7,0,3337.10
460846,185,LightMagenta,LightBlue,0,0,3,1,3667.34
460846,186,LightCyan,DarkYellow,0,1,3,1,932.46
460846,187,DarkRed,LightMagenta,1,0,1.5,1,2066.17
460846,188,DarkCyan,DarkRed,1,1,1.5,0,7074.08
460846,189,DarkBlue,LightCyan,1,0,7,0,1963.80
460846,190,DarkGreen,LightRed,1,0,1.5,0,1092.96
460846,191,LightMagenta,LightYellow,0,0,3,0,1432.66
460846,192,DarkCyan,LightRed,1,0,7,1,9795.91
460846,193,DarkGreen,LightMagenta,1,0,3,1,1665.34
460846,194,DarkYellow,LightGreen,1,0,3,1,1628.29
460846,195,LightCyan,LightGreen,0,0,7,1,1930.56
460846,196,LightRed,DarkMagenta,0,1,3,0,10736.60
460846,197,LightRed,LightCyan,0,0,1.5,0,1201.20
460846,198,LightCyan,DarkCyan,0,1,1.5,0,1364.34
