Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
272354,1,LightCyan,LightRed,0,0,7,0,5035.82
272354,2,LightGreen,DarkCyan,0,1,1.5,1,7532.22
272354,3,DarkBlue,DarkGreen,1,1,7,1,4165.36
272354,4,DarkGreen,DarkCyan,1,1,1.5,0,14938.31
272354,5,LightGreen,DarkRed,0,1,1.5,0,2938.00
272354,6,LightMagenta,DarkMagenta,0,1,1.5,0,1698.17
272354,7,DarkBlue,DarkGreen,1,1,3,1,17400.81
272354,8,DarkGreen,LightCyan,1,0,3,0,6000.21
272354,9,LightMagenta,LightYellow,0,0,3,0,2031.00
272354,10,DarkYellow,LightGreen,1,0,1.5,1,14840.73
272354,11,DarkBlue,LightBlue,1,0,1.5,1,1405.14
272354,12,LightBlue,LightRed,0,0,1.5,0,14168.04
272354,13,LightYellow,DarkMagenta,0,1,3,0,2539.56
272354,14,DarkGreen,DarkYellow,1,1,1.5,0,1859.19
272354,15,DarkBlue,LightGreen,1,0,1.5,0,3096.63
272354,16,DarkBlue,LightCyan,1,0,7,1,13538.50
272354,17,DarkBlue,DarkCyan,1,1,1.5,1,1468.61
272354,18,DarkMagenta,LightYellow,1,0,1.5,0,5999.02
272354,19,LightBlue,DarkGreen,0,1,1.5,0,1200.18
272354,20,LightMagenta,DarkYellow,0,1,7,0,1728.69
272354,21,LightCyan,LightBlue,0,0,1.5,1,7639.78
272354,22,DarkGreen,LightRed,1,0,7,1,5167.27
272354,23,LightBlue,DarkRed,0,1,1.5,1,3229.22
272354,24,LightCyan,LightYellow,0,0,3,0,14174.83
272354,25,DarkMagenta,LightGreen,1,0,3,0,2698.14
272354,26,LightRed,DarkBlue,0,1,3,0,3564.15
272354,27,DarkBlue,DarkYellow,1,1,7,1,11535.18
272354,28,LightGreen,DarkRed,0,1,3,0,3456.64
272354,29,DarkGreen,LightYellow,1,0,1.5,1,13925.67
