Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
901177,1,LightGreen,DarkBlue,0,1,3,0,1589.85
901177,2,DarkBlue,DarkRed,1,1,1.5,1,3722.34
901177,3,LightRed,LightBlue,0,0,1.5,1,1462.88
901177,4,LightMagenta,DarkGreen,0,1,3,0,5875.81
901177,5,DarkBlue,LightBlue,1,0,7,1,3641.50
901177,6,DarkMagenta,LightMagenta,1,0,7,1,1133.75
901177,7,DarkBlue,DarkMagenta,1,1,7,1,1665.16
901177,8,DarkRed,LightYellow,1,0,1.5,1,1469.56
901177,9,LightRed,LightBlue,0,0,7,0,9205.58
901177,10,LightGreen,DarkGreen,0,1,3,0,1409.38
901177,11,DarkCyan,LightCyan,1,0,3,1,5228.65
901177,12,LightGreen,DarkCyan,0,1,1.5,1,1429.94
901177,13,DarkMagenta,DarkYellow,1,1,1.5,1,1457.43
901177,14,DarkYellow,DarkRed,1,1,7,0,7066.90
901177,15,LightBlue,DarkRed,0,1,3,0,1298.08
901177,16,LightYellow,DarkCyan,0,1,7,0,1291.51
901177,17,LightCyan,LightBlue,0,0,3,0,1198.62
901177,18,DarkMagenta,LightRed,1,0,3,0,1230.34
901177,19,DarkMagenta,DarkCyan,1,1,1.5,1,10035.92
901177,20,DarkGreen,DarkMagenta,1,1,7,0,2929.24
901177,21,DarkGreen,LightCyan,1,0,1.5,1,2632.15
901177,22,LightGreen,DarkGreen,0,1,1.5,0,2732.25
901177,23,LightCyan,DarkRed,0,1,3,0,1396.33
901177,24,DarkYellow,LightCyan,1,0,1.5,1,4767.75
901177,25,LightRed,DarkRed,0,1,3,0,2436.58
901177,26,LightGreen,DarkMagenta,0,1,1.5,0,1135.70
901177,27,LightYellow,DarkGreen,0,1,1.5,1,4499.59
901177,28,DarkRed,LightYellow,1,0,7,0,2965.82
901177,29,DarkBlue,LightRed,1,0,3,1,3134.03
901177,30,LightCyan,LightRed,0,0,3,1,1496.30
901177,31,DarkYellow,DarkRed,1,1,1.5,1,1495.17
901177,32,DarkGreen,LightMagenta,1,0,7,1,1297.00
901177,33,LightRed,LightYellow,0,0,3,0,9463.41
901177,34,DarkCyan,DarkGreen,1,1,1.5,1,3596.80
901177,35,DarkRed,LightGreen,1,0,3,0,3964.59
901177,36,LightGreen,LightRed,0,0,7,1,3228.35
901177,37,DarkGreen,DarkYellow,1,1,3,1,966.60
901177,38,DarkCyan,DarkYellow,1,1,3,1,1679.10
901177,39,DarkGreen,LightBlue,1,0,1.5,1,1984.08
901177,40,LightBlue,DarkMagenta,0,1,1.5,0,8752.38
901177,41,LightYellow,LightGreen,0,0,3,0,1506.61
901177,42,LightGreen,LightCyan,0,0,1.5,0,1356.23
901177,43,LightBlue,DarkGreen,0,1,3,0,1304.58
901177,44,LightRed,LightYellow,0,0,7,1,8625.93
901177,45,DarkMagenta,LightBlue,1,0,7,1,1093.90
901177,46,DarkBlue,DarkGreen,1,1,3,0,4626.67
901177,47,DarkRed,DarkBlue,1,1,3,1,2627.70
901177,48,LightYellow,LightMagenta,0,0,7,0,2370.70
901177,49,DarkBlue,DarkYellow,1,1,7,0,864.85
901177,50,DarkYellow,LightMagenta,1,0,1.5,1,3704.58
901177,51,LightBlue,DarkBlue,0,1,1.5,1,1021.12
901177,52,LightRed,DarkCyan,0,1,1.5,1,970.11
