Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
911086,1,DarkRed,LightMagenta,1,0,1.5,1,2097.78
911086,2,LightMagenta,LightBlue,0,0,1.5,1,1365.70
911086,3,DarkMagenta,DarkCyan,1,1,7,1,1599.80
911086,4,LightMagenta,LightBlue,0,0,7,0,8132.51
911086,5,DarkCyan,LightMagenta,1,0,1.5,1,3600.06
911086,6,DarkRed,DarkBlue,1,1,3,0,3622.34
911086,7,DarkCyan,LightRed,1,0,3,1,3529.69
911086,8,DarkCyan,LightGreen,1,0,1.5,0,3300.19
911086,9,LightGreen,LightRed,0,0,1.5,0,1654.66
911086,10,LightBlue,DarkYellow,0,1,7,1,5366.71
911086,11,DarkGreen,DarkYellow,1,1,1.5,0,3300.80
911086,12,LightBlue,LightYellow,0,0,1.5,1,3338.79
911086,13,LightRed,LightMagenta,0,0,3,1,1471.61
911086,14,DarkGreen,DarkYellow,1,1,3,1,1477.34
911086,15,LightCyan,LightBlue,0,0,1.5,0,7364.03
911086,16,LightMagenta,DarkMagenta,0,1,3,0,1634.99
911086,17,DarkYellow,LightMagenta,1,0,1.5,1,5726.42
911086,18,DarkBlue,DarkYellow,1,1,3,0,3952.58
911086,19,LightGreen,LightYellow,0,0,3,0,1914.23
911086,20,DarkCyan,LightCyan,1,0,1.5,1,6469.27
911086,21,DarkMagenta,LightCyan,1,0,1.5,0,3837.81
911086,22,DarkCyan,DarkRed,1,1,3,0,1976.28
911086,23,LightCyan,LightYellow,0,0,7,1,6099.54
911086,24,LightMagenta,LightGreen,0,0,7,0,3640.16
911086,25,DarkBlue,LightMagenta,1,0,7,1,3930.62
911086,26,LightCyan,LightYellow,0,0,1.5,1,1885.23
911086,27,LightMagenta,DarkRed,0,1,7,0,6463.44
911086,28,LightMagenta,LightYellow,0,0,7,0,1840.68
911086,29,LightRed,DarkRed,0,1,7,0,2001.57
911086,30,LightMagenta,DarkCyan,0,1,3,0,1955.38
911086,31,DarkMagenta,LightCyan,1,0,3,1,11362.85
911086,32,LightYellow,DarkBlue,0,1,1.5,0,4200.09
911086,33,DarkCyan,DarkBlue,1,1,7,1,3967.60
911086,34,DarkCyan,DarkGreen,1,1,3,1,1567.67
911086,35,DarkBlue,LightCyan,1,0,7,1,1495.11
911086,36,LightYellow,DarkRed,0,1,7,1,1634.27
911086,37,DarkCyan,DarkYellow,1,1,1.5,0,9725.94
911086,38,LightBlue,DarkYellow,0,1,1.5,0,1631.05
911086,39,LightMagenta,LightYellow,0,0,1.5,0,1768.03
911086,40,DarkYellow,LightRed,1,0,1.5,1,8164.99
911086,41,LightCyan,DarkYellow,0,1,7,1,1834.26
