Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
731417,1,DarkYellow,LightBlue,1,0,7,1,1700.25
731417,2,LightRed,DarkCyan,0,1,1.5,0,4103.40
731417,3,DarkMagenta,LightGreen,1,0,3,1,3700.67
731417,4,DarkRed,LightYellow,1,0,1.5,1,1103.31
731417,5,LightCyan,DarkBlue,0,1,7,0,4633.22
731417,6,LightGreen,DarkBlue,0,1,3,0,1133.17
731417,7,LightGreen,DarkRed,0,1,3,1,4368.02
731417,8,LightMagenta,DarkGreen,0,1,7,1,1397.97
731417,9,DarkMagenta,LightYellow,1,0,7,1,1404.12
731417,10,DarkMagenta,DarkBlue,1,1,7,1,1201.75
731417,11,LightBlue,DarkYellow,0,1,3,0,8230.83
731417,12,LightRed,DarkGreen,0,1,1.5,0,797.77
731417,13,DarkGreen,LightGreen,1,0,3,1,3669.20
731417,14,LightMagenta,LightYellow,0,0,7,1,1135.17
731417,15,LightMagenta,DarkRed,0,1,3,0,4100.30
731417,16,LightYellow,LightRed,0,0,7,1,3170.50
731417,17,DarkRed,LightRed,1,0,7,1,1166.24
731417,18,LightRed,DarkYellow,0,1,1.5,1,1664.65
731417,19,DarkGreen,DarkMagenta,1,1,7,1,1229.28
731417,20,DarkMagenta,LightMagenta,1,0,7,1,1202.92
731417,21,LightYellow,DarkGreen,0,1,7,0,10345.77
731417,22,DarkRed,LightGreen,1,0,7,1,2561.86
731417,23,DarkBlue,DarkMagenta,1,1,1.5,1,1599.65
731417,24,LightRed,LightGreen,0,0,1.5,1,890.72
731417,25,LightCyan,DarkMagenta,0,1,1.5,0,5729.26
731417,26,DarkCyan,DarkMagenta,1,1,3,1,2496.03
731417,27,DarkGreen,DarkMagenta,1,1,3,1,1426.59
731417,28,LightGreen,LightRed,0,0,7,1,2864.16
731417,29,LightGreen,DarkRed,0,1,1.5,0,9524.72
731417,30,DarkCyan,LightMagenta,1,0,7,1,5239.46
731417,31,LightBlue,LightRed,0,0,1.5,0,4542.15
731417,32,DarkRed,DarkMagenta,1,1,7,0,1630.16
731417,33,LightGreen,LightYellow,0,0,3,0,1293.61
731417,34,DarkGreen,LightCyan,1,0,7,1,7691.79
731417,35,LightGreen,LightBlue,0,0,3,1,1268.05
731417,36,DarkGreen,LightMagenta,1,0,1.5,0,5270.85
731417,37,DarkRed,DarkYellow,1,1,7,1,3867.49
731417,38,DarkMagenta,LightMagenta,1,0,1.5,1,1541.00
731417,39,LightBlue,DarkMagenta,0,1,3,0,6097.74
731417,40,DarkBlue,DarkYellow,1,1,3,1,3699.84
731417,41,LightMagenta,DarkCyan,0,1,1.5,0,3268.56
731417,42,LightYellow,DarkYellow,0,1,1.5,0,1469.08
731417,43,DarkYellow,LightMagenta,1,0,7,1,5331.20
731417,44,LightCyan,LightYellow,0,0,3,1,2201.06
731417,45,DarkYellow,DarkMagenta,1,1,7,1,2031.98
731417,46,DarkGreen,LightYellow,1,0,1.5,0,8782.93
731417,47,DarkCyan,LightBlue,1,0,7,1,3233.43
731417,48,DarkCyan,DarkMagenta,1,1,7,1,2333.73
731417,49,DarkCyan,LightCyan,1,0,1.5,1,1799.32
731417,50,DarkBlue,DarkGreen,1,1,1.5,1,2235.31
731417,51,LightBlue,LightCyan,0,0,3,1,2532.04
731417,52,DarkBlue,DarkMagenta,1,1,3,1,2139.16
731417,53,LightBlue,DarkRed,0,1,3,0,17332.94
731417,54,LightRed,DarkCyan,0,1,7,0,1568.93
731417,55,LightRed,DarkRed,0,1,1.5,0,1635.18
731417,56,LightGreen,DarkGreen,0,1,7,0,2202.03
731417,57,DarkRed,DarkMagenta,1,1,1.5,0,2073.67
731417,58,DarkCyan,LightGreen,1,0,7,1,13770.55
731417,59,LightMagenta,LightYellow,0,0,3,0,3930.68
731417,60,DarkGreen,LightRed,1,0,3,0,1667.44
731417,61,LightRed,LightMagenta,0,0,3,0,2001.91
731417,62,LightYellow,DarkGreen,0,1,3,1,8197.96
731417,63,LightGreen,DarkYellow,0,1,3,1,1122.42
731417,64,LightCyan,DarkBlue,0,1,1.5,1,1643.70
731417,65,DarkCyan,DarkYellow,1,1,1.5,1,1298.40
731417,66,LightCyan,LightMagenta,0,0,1.5,1,1799.93
731417,67,DarkRed,DarkBlue,1,1,3,1,1276.72
731417,68,DarkMagenta,DarkRed,1,1,3,1,1703.74
731417,69,LightRed,DarkCyan,0,1,3,1,2036.17
731417,70,DarkBlue,DarkCyan,1,1,3,0,18860.91
731417,71,DarkBlue,LightBlue,1,0,3,1,5671.44
731417,72,LightBlue,LightYellow,0,0,7,1,2601.85
731417,73,DarkCyan,LightBlue,1,0,3,1,1132.01
731417,74,LightYellow,LightRed,0,0,3,0,9575.43
731417,75,DarkBlue,LightMagenta,1,0,1.5,1,3434.53
731417,76,LightMagenta,LightBlue,0,0,7,0,3766.88
731417,77,DarkRed,LightCyan,1,0,7,1,4035.22
731417,78,LightGreen,DarkBlue,0,1,1.5,0,4387.31
731417,79,LightGreen,LightMagenta,0,0,1.5,0,1446.09
731417,80,LightBlue,LightMagenta,0,0,1.5,1,5863.64
731417,81,LightCyan,DarkCyan,0,1,3,0,3703.70
731417,82,LightRed,DarkYellow,0,1,3,0,1899.53
731417,83,DarkCyan,DarkBlue,1,1,1.5,0,1402.22
731417,84,LightMagenta,DarkRed,0,1,7,0,2199.43
731417,85,DarkRed,DarkGreen,1,1,1.5,1,11099.88
731417,86,LightBlue,LightRed,0,0,3,1,1529.03
731417,87,DarkCyan,DarkMagenta,1,1,1.5,1,1799.77
731417,88,DarkRed,DarkCyan,1,1,3,1,1565.24
731417,89,DarkGreen,DarkCyan,1,1,3,1,1830.87
731417,90,LightCyan,DarkYellow,0,1,3,1,1469.70
731417,91,LightBlue,DarkMagenta,0,1,1.5,0,14732.66
731417,92,DarkYellow,LightGreen,1,0,7,1,3651.03
731417,93,DarkRed,LightCyan,1,0,1.5,1,1704.82
731417,94,DarkYellow,LightYellow,1,0,7,1,2066.82
731417,95,DarkRed,LightRed,1,0,3,1,2069.34
731417,96,LightCyan,LightBlue,0,0,7,0,10933.05
731417,97,DarkBlue,LightRed,1,0,1.5,0,2468.38
731417,98,LightBlue,LightGreen,0,0,1.5,1,7230.25
731417,99,DarkGreen,DarkBlue,1,1,7,0,4294.94
731417,100,DarkRed,DarkCyan,1,1,7,1,4073.10
731417,101,DarkMagenta,LightGreen,1,0,7,1,1402.27
731417,102,DarkYellow,DarkRed,1,1,3,0,6729.11
731417,103,LightMagenta,LightGreen,0,0,3,1,5094.98
731417,104,LightYellow,DarkBlue,0,1,3,0,4426.63
731417,105,DarkYellow,LightGreen,1,0,1.5,1,3824.62
731417,106,DarkYellow,LightMagenta,1,0,1.5,1,1187.31
731417,107,LightCyan,LightMagenta,0,0,3,1,1828.03
731417,108,DarkBlue,LightBlue,1,0,7,1,1600.71
731417,109,DarkYellow,LightYellow,1,0,3,1,1163.88
731417,110,DarkGreen,LightBlue,1,0,1.5,1,1369.95
731417,111,LightRed,DarkBlue,0,1,3,0,13224.63
731417,112,LightGreen,DarkGreen,0,1,1.5,0,1428.64
731417,113,DarkCyan,LightYellow,1,0,1.5,1,5160.55
731417,114,LightCyan,DarkYellow,0,1,7,0,3563.03
731417,115,DarkYellow,DarkMagenta,1,1,1.5,1,3898.88
731417,116,DarkBlue,LightMagenta,1,0,7,1,1764.56
731417,117,DarkRed,DarkYellow,1,1,1.5,1,1699.37
731417,118,LightBlue,LightYellow,0,0,1.5,1,936.74
731417,119,DarkRed,LightBlue,1,0,1.5,1,935.87
731417,120,DarkBlue,DarkCyan,1,1,7,1,1267.18
731417,121,DarkGreen,DarkYellow,1,1,3,0,12634.15
731417,122,DarkCyan,DarkGreen,1,1,1.5,1,3238.31
731417,123,DarkBlue,LightMagenta,1,0,3,1,995.90
731417,124,DarkYellow,DarkCyan,1,1,7,1,1028.02
731417,125,DarkBlue,DarkRed,1,1,1.5,1,1069.21
731417,126,LightCyan,LightMagenta,0,0,7,1,934.82
731417,127,LightRed,LightCyan,0,0,1.5,1,968.01
731417,128,DarkMagenta,LightGreen,1,0,1.5,0,12633.11
731417,129,LightRed,DarkMagenta,0,1,3,0,2068.51
731417,130,LightBlue,LightRed,0,0,7,1,9170.10
731417,131,LightMagenta,LightYellow,0,0,1.5,1,1565.93
731417,132,LightCyan,DarkMagenta,0,1,7,0,7332.02
731417,133,LightYellow,DarkBlue,0,1,7,0,1629.40
731417,134,DarkCyan,DarkGreen,1,1,7,0,2900.86
731417,135,DarkYellow,LightBlue,1,0,1.5,1,9175.61
731417,136,LightCyan,LightRed,0,0,7,0,3229.96
731417,137,DarkYellow,LightRed,1,0,7,1,3030.61
731417,138,LightMagenta,LightGreen,0,0,7,0,3865.28
731417,139,LightYellow,DarkRed,0,1,3,0,2069.43
731417,140,LightCyan,DarkGreen,0,1,1.5,1,7907.40
731417,141,DarkMagenta,LightYellow,1,0,3,1,1805.78
731417,142,DarkGreen,LightMagenta,1,0,3,1,1898.97
731417,143,LightGreen,LightCyan,0,0,7,1,2360.83
731417,144,LightBlue,LightGreen,0,0,7,1,2468.25
731417,145,DarkGreen,LightRed,1,0,7,1,2033.02
731417,146,DarkRed,DarkGreen,1,1,7,1,1701.27
731417,147,LightRed,DarkMagenta,0,1,1.5,0,20961.37
731417,148,LightBlue,DarkGreen,0,1,7,0,2403.12
731417,149,LightYellow,LightCyan,0,0,1.5,1,7467.25
731417,150,LightCyan,LightBlue,0,0,1.5,1,2029.99
731417,151,LightGreen,LightCyan,0,0,3,1,1499.42
731417,152,LightRed,LightYellow,0,0,1.5,0,7966.35
731417,153,DarkMagenta,LightYellow,1,0,1.5,1,3601.00
731417,154,LightCyan,DarkGreen,0,1,3,0,12733.13
731417,155,DarkRed,LightCyan,1,0,3,1,12395.41
731417,156,DarkCyan,DarkYellow,1,1,3,1,3299.71
731417,157,DarkRed,LightBlue,1,0,7,0,7634.32
731417,158,LightGreen,LightRed,0,0,3,0,2466.88
731417,159,LightGreen,DarkCyan,0,1,1.5,0,1873.30
