Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
341908,1,LightBlue,LightCyan,0,0,7,1,1866.24
341908,2,LightGreen,LightCyan,0,0,3,1,1428.76
341908,3,LightCyan,DarkGreen,0,1,3,1,1030.28
341908,4,LightRed,LightMagenta,0,0,1.5,1,1435.66
341908,5,LightRed,DarkGreen,0,1,1.5,1,1365.13
341908,6,DarkCyan,DarkBlue,1,1,7,0,11130.82
341908,7,DarkBlue,DarkRed,1,1,7,0,1168.48
341908,8,DarkRed,DarkGreen,1,1,1.5,1,4921.06
341908,9,LightMagenta,DarkCyan,0,1,1.5,1,1831.08
341908,10,DarkYellow,LightGreen,1,0,7,1,1066.22
341908,11,DarkCyan,LightGreen,1,0,3,0,6734.26
341908,12,DarkRed,LightBlue,1,0,3,1,2600.15
341908,13,DarkGreen,LightMagenta,1,0,1.5,1,1401.67
341908,14,DarkCyan,DarkMagenta,1,1,7,0,4471.62
341908,15,LightYellow,LightGreen,0,0,7,1,2742.31
341908,16,LightCyan,LightYellow,0,0,1.5,0,3901.59
341908,17,DarkMagenta,DarkGreen,1,1,3,1,4332.71
341908,18,DarkYellow,DarkMagenta,1,1,7,1,932.14
341908,19,DarkYellow,LightBlue,1,0,1.5,0,4663.74
341908,20,LightCyan,DarkMagenta,0,1,7,1,2734.53
341908,21,LightBlue,DarkMagenta,0,1,1.5,0,2854.87
341908,22,DarkMagenta,DarkYellow,1,1,3,0,996.42
341908,23,LightRed,LightCyan,0,0,1.5,0,997.42
341908,24,LightGreen,DarkBlue,0,1,3,0,829.81
341908,25,DarkRed,LightYellow,1,0,3,0,829.45
341908,26,LightCyan,LightGreen,0,0,1.5,0,858.96
341908,27,LightRed,DarkRed,0,1,1.5,0,892.98
341908,28,LightBlue,LightCyan,0,0,3,0,831.06
341908,29,LightRed,LightCyan,0,0,7,0,1671.48
341908,30,LightBlue,DarkMagenta,0,1,3,0,966.24
341908,31,LightYellow,DarkMagenta,0,1,1.5,0,963.14
341908,32,LightBlue,LightMagenta,0,0,3,1,17867.37
341908,33,DarkYellow,DarkCyan,1,1,1.5,0,2563.74
341908,34,DarkGreen,LightMagenta,1,0,7,0,933.87
341908,35,DarkCyan,LightYellow,1,0,3,0,803.76
341908,36,DarkRed,LightMagenta,1,0,1.5,0,871.71
341908,37,LightBlue,LightGreen,0,0,7,0,828.01
341908,38,LightCyan,DarkCyan,0,1,7,1,7766.40
341908,39,DarkMagenta,DarkBlue,1,1,7,1,933.90
341908,40,LightRed,DarkMagenta,0,1,3,0,3897.31
341908,41,LightCyan,LightYellow,0,0,7,0,936.20
341908,42,LightYellow,DarkMagenta,0,1,7,1,3959.03
341908,43,LightGreen,DarkGreen,0,1,1.5,0,2366.15
341908,44,DarkRed,LightBlue,1,0,1.5,0,802.05
341908,45,LightBlue,DarkGreen,0,1,3,0,900.57
341908,46,LightMagenta,DarkBlue,0,1,3,0,830.53
341908,47,DarkYellow,DarkGreen,1,1,1.5,0,929.27
341908,48,DarkYellow,DarkRed,1,1,7,1,7731.99
341908,49,LightGreen,DarkGreen,0,1,7,0,2195.37
341908,50,DarkYellow,LightRed,1,0,3,0,967.91
341908,51,DarkCyan,LightRed,1,0,1.5,0,767.30
341908,52,LightCyan,DarkCyan,0,1,1.5,0,867.09
341908,53,LightRed,DarkYellow,0,1,7,0,931.36
341908,54,LightRed,DarkCyan,0,1,7,0,832.11
341908,55,LightYellow,LightCyan,0,0,3,0,874.10
341908,56,DarkRed,LightMagenta,1,0,3,1,10834.71
341908,57,DarkCyan,DarkRed,1,1,7,1,931.32
341908,58,DarkMagenta,DarkYellow,1,1,1.5,0,3934.24
341908,59,LightGreen,DarkRed,0,1,1.5,0,829.51
341908,60,DarkMagenta,DarkRed,1,1,3,0,931.20
341908,61,LightBlue,LightYellow,0,0,7,0,866.46
341908,62,LightGreen,DarkRed,0,1,7,0,834.85
341908,63,LightRed,DarkBlue,0,1,3,1,7807.59
341908,64,LightGreen,LightYellow,0,0,1.5,0,2202.77
341908,65,LightBlue,DarkYellow,0,1,3,0,799.95
341908,66,DarkBlue,LightRed,1,0,1.5,0,863.51
341908,67,DarkRed,LightYellow,1,0,1.5,0,763.30
341908,68,DarkCyan,DarkRed,1,1,3,0,765.59
341908,69,DarkCyan,LightCyan,1,0,3,1,7406.85
341908,70,LightRed,LightGreen,0,0,3,0,2136.88
341908,71,DarkBlue,DarkCyan,1,1,3,0,826.26
341908,72,DarkYellow,LightMagenta,1,0,3,1,3464.84
341908,73,DarkBlue,DarkRed,1,1,1.5,0,2173.13
341908,74,DarkBlue,LightMagenta,1,0,1.5,0,735.08
341908,75,LightRed,LightYellow,0,0,3,1,3460.91
341908,76,DarkBlue,DarkGreen,1,1,3,0,2167.97
341908,77,LightYellow,LightGreen,0,0,3,1,2305.65
341908,78,LightYellow,LightMagenta,0,0,7,1,1299.20
341908,79,DarkRed,DarkBlue,1,1,3,0,4049.43
341908,80,LightBlue,DarkCyan,0,1,3,0,801.27
341908,81,DarkRed,DarkYellow,1,1,3,1,3668.29
341908,82,DarkGreen,DarkBlue,1,1,1.5,0,2330.74
341908,83,LightGreen,DarkYellow,0,1,3,1,2199.51
341908,84,LightGreen,DarkMagenta,0,1,7,0,2264.80
341908,85,LightCyan,DarkBlue,0,1,1.5,0,870.61
341908,86,LightCyan,LightRed,0,0,3,1,3765.53
341908,87,LightRed,LightMagenta,0,0,7,1,867.79
341908,88,DarkBlue,LightCyan,1,0,3,0,3671.20
341908,89,DarkYellow,LightYellow,1,0,7,0,866.44
341908,90,DarkRed,LightCyan,1,0,3,1,3604.04
341908,91,LightBlue,DarkCyan,0,1,7,1,939.22
341908,92,DarkMagenta,LightMagenta,1,0,3,0,3666.36
341908,93,DarkRed,DarkMagenta,1,1,1.5,0,897.91
341908,94,DarkCyan,LightYellow,1,0,1.5,0,833.60
341908,95,DarkMagenta,LightMagenta,1,0,1.5,0,866.63
341908,96,LightRed,DarkMagenta,0,1,7,1,6367.32
341908,97,DarkYellow,LightCyan,1,0,3,1,897.70
341908,98,DarkGreen,DarkMagenta,1,1,7,0,3601.09
341908,99,LightCyan,DarkRed,0,1,7,1,2228.45
341908,100,DarkCyan,LightBlue,1,0,1.5,0,2228.83
341908,101,LightMagenta,DarkYellow,0,1,1.5,0,880.14
341908,102,LightMagenta,DarkCyan,0,1,7,1,3727.62
341908,103,LightCyan,DarkMagenta,0,1,1.5,0,2233.68
341908,104,DarkCyan,DarkGreen,1,1,1.5,0,608.27
341908,105,LightBlue,DarkRed,0,1,7,1,3166.13
341908,106,LightGreen,DarkBlue,0,1,7,0,1996.28
341908,107,LightRed,DarkRed,0,1,3,1,2029.20
341908,108,LightYellow,LightRed,0,0,1.5,0,2128.98
341908,109,DarkYellow,DarkBlue,1,1,3,1,2198.29
341908,110,DarkCyan,DarkYellow,1,1,7,1,764.16
341908,111,DarkYellow,LightMagenta,1,0,7,0,3464.82
341908,112,LightGreen,LightRed,0,0,1.5,0,805.66
