Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
678053,1,LightMagenta,DarkYellow,0,1,1.5,0,2467.57
678053,2,LightBlue,DarkYellow,0,1,7,1,4729.80
678053,3,DarkBlue,DarkMagenta,1,1,7,0,4100.65
678053,4,DarkYellow,DarkBlue,1,1,3,0,1194.63
678053,5,LightYellow,DarkRed,0,1,1.5,1,5899.91
678053,6,LightYellow,LightCyan,0,0,3,0,3305.04
678053,7,LightMagenta,DarkGreen,0,1,7,0,1471.04
678053,8,LightGreen,DarkCyan,0,1,1.5,0,1403.58
678053,9,LightBlue,DarkYellow,0,1,1.5,1,6429.85
678053,10,DarkYellow,LightYellow,1,0,3,1,1071.06
678053,11,LightRed,LightYellow,0,0,7,0,4667.59
678053,12,DarkGreen,DarkBlue,1,1,3,0,1739.66
678053,13,LightRed,LightMagenta,0,0,1.5,1,5630.95
678053,14,LightCyan,DarkCyan,0,1,1.5,0,3103.52
678053,15,DarkRed,DarkBlue,1,1,7,0,1502.49
678053,16,DarkBlue,DarkYellow,1,1,1.5,1,5071.17
678053,17,LightGreen,DarkGreen,0,1,1.5,0,3297.59
678053,18,DarkCyan,DarkMagenta,1,1,1.5,1,3403.49
678053,19,DarkGreen,DarkYellow,1,1,1.5,1,1564.64
678053,20,DarkYellow,LightGreen,1,0,7,1,1268.81
678053,21,LightRed,LightMagenta,0,0,3,1,1102.76
678053,22,DarkRed,LightCyan,1,0,3,1,965.25
678053,23,DarkMagenta,LightBlue,1,0,1.5,0,10535.25
678053,24,DarkMagenta,LightRed,1,0,1.5,1,3132.52
678053,25,DarkRed,LightCyan,1,0,7,1,1330.61
678053,26,DarkBlue,DarkYellow,1,1,7,1,1299.58
678053,27,DarkBlue,LightBlue,1,0,1.5,0,6032.05
678053,28,DarkMagenta,LightCyan,1,0,7,1,2227.65
678053,29,DarkBlue,LightBlue,1,0,7,1,800.76
678053,30,LightYellow,DarkBlue,0,1,1.5,0,3499.55
678053,31,LightRed,LightGreen,0,0,3,1,2733.30
678053,32,LightBlue,DarkRed,0,1,1.5,0,2733.09
678053,33,DarkYellow,DarkRed,1,1,3,0,1131.85
678053,34,DarkCyan,LightYellow,1,0,3,1,4030.08
678053,35,LightRed,LightMagenta,0,0,7,0,3099.80
678053,36,DarkYellow,LightCyan,1,0,7,1,2993.68
678053,37,LightBlue,LightYellow,0,0,3,1,1157.94
678053,38,LightGreen,DarkMagenta,0,1,7,0,3899.20
678053,39,DarkRed,DarkCyan,1,1,3,0,1200.46
678053,40,DarkRed,LightGreen,1,0,7,1,3837.23
678053,41,LightMagenta,DarkGreen,0,1,1.5,0,2666.96
678053,42,DarkGreen,LightYellow,1,0,7,1,2699.98
678053,43,DarkRed,DarkMagenta,1,1,1.5,1,968.13
678053,44,DarkGreen,DarkRed,1,1,7,0,3827.90
678053,45,DarkCyan,DarkBlue,1,1,7,0,1200.72
678053,46,LightCyan,DarkCyan,0,1,7,0,1700.75
678053,47,DarkRed,LightBlue,1,0,7,1,6698.40
678053,48,DarkRed,LightYellow,1,0,7,1,869.19
678053,49,DarkGreen,LightCyan,1,0,7,1,1433.48
678053,50,DarkMagenta,LightYellow,1,0,3,1,1399.05
678053,51,DarkCyan,LightYellow,1,0,7,0,8536.54
678053,52,LightYellow,LightBlue,0,0,1.5,0,828.64
678053,53,LightGreen,LightRed,0,0,7,0,933.43
678053,54,LightCyan,LightMagenta,0,0,7,1,6767.45
678053,55,DarkCyan,LightRed,1,0,7,0,3931.18
678053,56,DarkYellow,LightRed,1,0,1.5,1,3567.71
678053,57,DarkBlue,LightMagenta,1,0,7,0,3666.55
678053,58,LightYellow,LightCyan,0,0,1.5,0,1303.81
678053,59,DarkMagenta,LightBlue,1,0,7,1,5328.42
678053,60,LightYellow,DarkGreen,0,1,3,0,3067.06
678053,61,DarkCyan,LightMagenta,1,0,3,0,1667.03
678053,62,DarkGreen,DarkBlue,1,1,1.5,0,1902.20
