Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
671153,1,DarkRed,DarkGreen,1,1,7,1,2295.25
671153,2,LightRed,LightYellow,0,0,1.5,0,5489.24
671153,3,LightBlue,LightMagenta,0,0,1.5,0,2604.13
671153,4,LightMagenta,DarkRed,0,1,3,0,2965.37
671153,5,DarkGreen,LightRed,1,0,1.5,1,11618.83
671153,6,DarkMagenta,LightRed,1,0,1.5,1,1598.65
671153,7,DarkCyan,DarkRed,1,1,1.5,0,5922.65
671153,8,DarkGreen,LightYellow,1,0,1.5,0,1465.25
671153,9,LightBlue,DarkGreen,0,1,3,0,2400.33
671153,10,LightMagenta,LightRed,0,0,1.5,1,9603.50
671153,11,LightMagenta,DarkRed,0,1,1.5,0,4295.80
671153,12,DarkRed,DarkGreen,1,1,1.5,0,1935.08
671153,13,DarkYellow,LightGreen,1,0,7,1,5259.36
671153,14,DarkMagenta,LightCyan,1,0,7,1,897.32
671153,15,DarkGreen,LightMagenta,1,0,7,0,5399.64
671153,16,DarkYellow,DarkBlue,1,1,3,1,4496.50
671153,17,DarkRed,DarkBlue,1,1,3,1,1406.59
671153,18,DarkRed,LightYellow,1,0,3,1,1162.47
671153,19,DarkRed,LightRed,1,0,1.5,0,7931.17
671153,20,DarkBlue,LightCyan,1,0,3,1,4533.20
671153,21,DarkBlue,DarkCyan,1,1,1.5,0,3934.27
671153,22,DarkCyan,DarkMagenta,1,1,7,0,1401.19
671153,23,LightYellow,DarkBlue,0,1,1.5,1,6411.54
671153,24,LightYellow,LightMagenta,0,0,7,0,4597.53
671153,25,DarkYellow,LightRed,1,0,7,1,3000.93
671153,26,LightBlue,LightMagenta,0,0,3,0,3094.81
671153,27,DarkCyan,LightCyan,1,0,3,1,3085.29
671153,28,LightYellow,DarkYellow,0,1,1.5,0,3095.00
671153,29,LightRed,LightMagenta,0,0,7,1,3536.39
671153,30,DarkYellow,LightGreen,1,0,3,1,931.53
671153,31,LightMagenta,LightBlue,0,0,7,1,2496.43
671153,32,DarkRed,LightRed,1,0,3,1,938.13
671153,33,LightMagenta,LightRed,0,0,3,1,632.99
671153,34,DarkMagenta,LightYellow,1,0,7,1,3153.85
671153,35,DarkMagenta,DarkGreen,1,1,7,1,859.45
671153,36,LightMagenta,DarkMagenta,0,1,1.5,0,15100.85
671153,37,DarkYellow,LightBlue,1,0,1.5,0,3730.99
671153,38,DarkGreen,LightBlue,1,0,7,1,9307.35
671153,39,DarkCyan,DarkGreen,1,1,3,0,5367.02
671153,40,DarkCyan,DarkYellow,1,1,1.5,0,1426.84
671153,41,DarkCyan,LightCyan,1,0,1.5,0,1124.25
671153,42,DarkYellow,DarkGreen,1,1,7,1,6424.76
671153,43,DarkMagenta,LightBlue,1,0,3,1,1506.26
671153,44,DarkYellow,DarkBlue,1,1,7,0,4904.50
671153,45,LightBlue,DarkRed,0,1,1.5,0,1266.04
671153,46,DarkRed,LightGreen,1,0,7,1,4726.52
671153,47,DarkGreen,LightCyan,1,0,3,1,805.46
671153,48,LightCyan,DarkMagenta,0,1,1.5,0,4391.04
671153,49,LightYellow,LightGreen,0,0,7,1,2932.72
671153,50,LightGreen,DarkGreen,0,1,3,0,2530.77
671153,51,DarkRed,DarkCyan,1,1,3,1,2432.95
671153,52,LightRed,LightYellow,0,0,3,1,1695.16
671153,53,LightGreen,LightYellow,0,0,1.5,0,5340.82
671153,54,DarkMagenta,LightCyan,1,0,3,1,4461.17
671153,55,LightBlue,LightGreen,0,0,1.5,0,6136.48
671153,56,LightRed,DarkCyan,0,1,3,0,971.22
671153,57,LightGreen,DarkYellow,0,1,1.5,0,1296.01
671153,58,LightBlue,DarkCyan,0,1,7,1,9423.65
671153,59,LightYellow,LightMagenta,0,0,3,0,3393.49
671153,60,LightRed,DarkGreen,0,1,3,0,1628.75
671153,61,DarkGreen,DarkBlue,1,1,1.5,0,3764.77
671153,62,DarkRed,DarkMagenta,1,1,1.5,0,796.12
671153,63,LightBlue,LightYellow,0,0,7,0,874.49
671153,64,DarkRed,LightBlue,1,0,7,0,847.15
671153,65,DarkCyan,LightRed,1,0,1.5,0,1612.69
671153,66,LightBlue,DarkYellow,0,1,3,0,1031.83
671153,67,DarkCyan,DarkRed,1,1,7,0,673.12
671153,68,DarkCyan,LightYellow,1,0,3,0,996.51
671153,69,LightMagenta,DarkMagenta,0,1,7,0,1570.17
671153,70,LightMagenta,DarkBlue,0,1,7,0,694.42
671153,71,LightBlue,LightCyan,0,0,7,0,629.24
671153,72,LightMagenta,DarkCyan,0,1,3,0,828.36
671153,73,LightCyan,LightBlue,0,0,1.5,0,1497.95
671153,74,DarkRed,LightRed,1,0,7,0,726.82
671153,75,LightCyan,LightGreen,0,0,3,0,773.54
671153,76,LightCyan,DarkYellow,0,1,7,0,560.55
671153,77,LightCyan,DarkBlue,0,1,1.5,0,2067.78
671153,78,LightGreen,DarkMagenta,0,1,1.5,0,944.43
671153,79,DarkBlue,DarkMagenta,1,1,7,0,1084.99
671153,80,DarkMagenta,DarkRed,1,1,3,0,1112.09
671153,81,DarkBlue,LightMagenta,1,0,1.5,0,1269.42
671153,82,LightYellow,LightCyan,0,0,3,1,39564.98
671153,83,DarkYellow,LightCyan,1,0,1.5,1,2004.09
671153,84,LightGreen,DarkRed,0,1,1.5,0,7356.29
671153,85,LightBlue,LightRed,0,0,1.5,1,7002.16
671153,86,LightRed,LightYellow,0,0,7,1,2607.16
671153,87,LightGreen,LightMagenta,0,0,3,1,937.48
671153,88,LightCyan,DarkRed,0,1,3,1,895.62
