Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
768104,1,LightGreen,DarkBlue,0,1,7,0,2069.27
768104,2,LightRed,DarkMagenta,0,1,3,1,5898.56
768104,3,LightMagenta,LightCyan,0,0,1.5,0,5204.43
768104,4,DarkRed,DarkGreen,1,1,3,1,3599.45
768104,5,LightCyan,DarkBlue,0,1,7,1,1499.12
768104,6,DarkGreen,LightGreen,1,0,3,1,2134.67
768104,7,DarkMagenta,LightYellow,1,0,3,0,9031.73
768104,8,DarkBlue,DarkMagenta,1,1,1.5,1,4501.74
768104,9,LightRed,DarkCyan,0,1,3,0,4567.94
768104,10,DarkCyan,DarkMagenta,1,1,3,0,2169.94
768104,11,DarkBlue,DarkRed,1,1,7,0,1430.94
768104,12,DarkRed,LightCyan,1,0,1.5,0,2269.03
768104,13,LightBlue,DarkYellow,0,1,1.5,0,2832.59
768104,14,LightMagenta,DarkYellow,0,1,1.5,1,15629.59
768104,15,LightMagenta,LightYellow,0,0,1.5,1,2433.59
768104,16,DarkGreen,DarkCyan,1,1,3,1,1667.45
768104,17,LightGreen,DarkYellow,0,1,3,0,9336.14
768104,18,LightCyan,LightMagenta,0,0,7,0,1640.31
768104,19,DarkRed,DarkYellow,1,1,3,0,2197.62
768104,20,DarkRed,LightMagenta,1,0,1.5,0,1829.61
768104,21,LightBlue,LightMagenta,0,0,1.5,1,11839.63
768104,22,LightRed,DarkCyan,0,1,7,1,1935.41
768104,23,LightBlue,DarkRed,0,1,1.5,0,7578.02
768104,24,DarkBlue,DarkGreen,1,1,7,0,2230.66
768104,25,LightCyan,LightYellow,0,0,1.5,1,8459.42
768104,26,LightBlue,DarkGreen,0,1,7,1,2464.44
768104,27,DarkRed,LightCyan,1,0,7,0,8974.33
768104,28,LightRed,LightCyan,0,0,1.5,0,1735.17
768104,29,LightYellow,DarkYellow,0,1,7,0,2293.60
768104,30,LightYellow,DarkRed,0,1,3,0,1638.54
768104,31,LightMagenta,DarkCyan,0,1,3,0,2373.37
768104,32,LightRed,DarkRed,0,1,7,1,16098.29
768104,33,DarkBlue,DarkRed,1,1,3,0,5810.55
768104,34,LightRed,DarkGreen,0,1,7,0,1198.27
768104,35,LightGreen,LightRed,0,0,1.5,0,2196.49
768104,36,DarkRed,LightCyan,1,0,3,0,2395.99
768104,37,DarkBlue,LightMagenta,1,0,3,0,2370.92
768104,38,DarkYellow,LightRed,1,0,7,0,1230.21
