Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
277180,1,LightYellow,LightMagenta,0,0,7,1,4429.08
277180,2,DarkYellow,DarkBlue,1,1,1.5,0,6666.54
277180,3,LightGreen,DarkBlue,0,1,7,0,2530.88
277180,4,DarkRed,LightBlue,1,0,1.5,0,2130.93
277180,5,LightRed,LightGreen,0,0,7,1,9695.79
277180,6,LightGreen,DarkGreen,0,1,1.5,0,4569.34
277180,7,DarkMagenta,LightRed,1,0,1.5,1,4295.17
277180,8,LightGreen,DarkRed,0,1,1.5,0,3633.22
277180,9,LightYellow,DarkMagenta,0,1,3,1,3800.53
277180,10,DarkBlue,LightCyan,1,0,7,0,4168.97
277180,11,LightRed,LightCyan,0,0,1.5,0,2133.47
277180,12,LightMagenta,DarkGreen,0,1,7,0,1399.30
277180,13,LightRed,DarkRed,0,1,1.5,0,1463.92
277180,14,DarkGreen,DarkMagenta,1,1,3,0,1229.23
277180,15,DarkYellow,DarkGreen,1,1,1.5,1,12031.42
277180,16,DarkCyan,DarkRed,1,1,3,0,3231.73
277180,17,DarkBlue,LightRed,1,0,7,0,1264.57
277180,18,DarkCyan,LightBlue,1,0,1.5,0,1441.62
277180,19,DarkGreen,LightCyan,1,0,7,0,1470.74
277180,20,LightGreen,LightMagenta,0,0,3,0,1403.55
277180,21,DarkGreen,DarkRed,1,1,7,0,1300.74
277180,22,LightRed,DarkGreen,0,1,1.5,0,1170.69
277180,23,LightCyan,DarkGreen,0,1,1.5,1,14601.45
277180,24,LightGreen,LightRed,0,0,3,0,3231.29
277180,25,LightYellow,LightGreen,0,0,1.5,0,1163.62
277180,26,LightMagenta,DarkMagenta,0,1,3,0,1266.15
277180,27,LightYellow,DarkYellow,0,1,7,0,1232.94
277180,28,DarkYellow,LightMagenta,1,0,3,1,8297.85
277180,29,DarkCyan,LightMagenta,1,0,3,1,1228.82
277180,30,DarkCyan,LightCyan,1,0,7,1,1036.14
277180,31,DarkYellow,DarkRed,1,1,7,0,6068.27
277180,32,LightYellow,DarkGreen,0,1,3,1,2836.57
277180,33,LightRed,DarkYellow,0,1,3,0,3732.39
277180,34,DarkMagenta,LightBlue,1,0,3,1,3638.25
277180,35,LightRed,DarkBlue,0,1,1.5,1,2170.00
277180,36,LightBlue,DarkMagenta,0,1,7,0,5959.10
277180,37,DarkYellow,LightMagenta,1,0,1.5,0,1372.13
277180,38,LightBlue,LightYellow,0,0,3,0,1369.20
277180,39,DarkBlue,LightRed,1,0,3,1,7201.52
277180,40,LightCyan,LightYellow,0,0,3,0,3232.68
277180,41,LightBlue,LightMagenta,0,0,7,1,3268.35
277180,42,DarkCyan,DarkMagenta,1,1,1.5,0,3335.80
277180,43,LightGreen,DarkMagenta,0,1,7,0,1132.23
277180,44,DarkYellow,DarkRed,1,1,1.5,0,1365.41
277180,45,LightMagenta,LightYellow,0,0,1.5,0,1400.39
277180,46,LightRed,LightCyan,0,0,7,1,8430.69
277180,47,LightYellow,LightBlue,0,0,1.5,1,1333.71
277180,48,DarkGreen,LightBlue,1,0,3,1,1363.31
277180,49,LightGreen,LightBlue,0,0,7,0,6597.73
277180,50,DarkRed,DarkYellow,1,1,3,1,3063.29
277180,51,LightGreen,DarkBlue,0,1,1.5,0,3101.63
277180,52,DarkBlue,DarkRed,1,1,3,0,1428.38
277180,53,DarkGreen,DarkRed,1,1,1.5,0,1399.67
277180,54,DarkGreen,DarkMagenta,1,1,1.5,0,1630.43
277180,55,LightBlue,LightRed,0,0,7,1,9492.32
277180,56,LightYellow,LightRed,0,0,7,1,1666.04
277180,57,DarkBlue,LightMagenta,1,0,7,0,5829.60
277180,58,DarkGreen,LightBlue,1,0,7,1,3529.90
277180,59,LightGreen,DarkMagenta,0,1,3,0,3263.02
277180,60,LightMagenta,LightRed,0,0,3,1,3734.39
277180,61,LightBlue,DarkBlue,0,1,3,0,4101.90
277180,62,DarkGreen,LightGreen,1,0,3,1,3429.09
277180,63,LightCyan,LightGreen,0,0,1.5,1,2102.17
277180,64,LightMagenta,DarkGreen,0,1,1.5,0,5870.22
277180,65,DarkGreen,LightRed,1,0,7,0,1235.03
277180,66,LightMagenta,DarkBlue,0,1,1.5,0,1435.59
277180,67,DarkCyan,LightBlue,1,0,7,1,7072.49
277180,68,DarkYellow,LightBlue,1,0,3,1,1336.50
277180,69,DarkYellow,DarkCyan,1,1,1.5,0,5167.49
277180,70,DarkGreen,DarkCyan,1,1,3,0,1568.76
277180,71,DarkRed,LightRed,1,0,7,1,5360.30
277180,72,LightCyan,LightBlue,0,0,7,1,1335.09
277180,73,DarkCyan,DarkGreen,1,1,7,1,1300.87
277180,74,LightRed,LightYellow,0,0,1.5,0,6734.47
277180,75,LightMagenta,LightCyan,0,0,3,1,2960.62
277180,76,DarkYellow,LightCyan,1,0,3,0,2933.21
277180,77,DarkYellow,DarkBlue,1,1,7,0,1202.21
277180,78,LightGreen,LightCyan,0,0,3,0,1397.73
277180,79,DarkCyan,LightCyan,1,0,1.5,0,1493.75
277180,80,DarkYellow,LightBlue,1,0,1.5,1,8493.36
277180,81,LightYellow,LightGreen,0,0,7,1,1167.24
277180,82,DarkCyan,LightYellow,1,0,3,1,1200.99
277180,83,LightBlue,DarkYellow,0,1,7,0,6072.20
277180,84,DarkBlue,LightYellow,1,0,3,1,3004.31
277180,85,DarkMagenta,DarkRed,1,1,7,0,3931.37
277180,86,DarkMagenta,DarkBlue,1,1,1.5,0,1359.38
277180,87,DarkYellow,LightCyan,1,0,1.5,1,5624.97
277180,88,LightMagenta,DarkCyan,0,1,1.5,0,2830.56
277180,89,DarkCyan,DarkMagenta,1,1,3,0,1232.30
277180,90,LightCyan,LightBlue,0,0,3,1,4332.48
277180,91,DarkMagenta,DarkRed,1,1,1.5,0,2757.90
277180,92,DarkRed,LightYellow,1,0,3,1,2800.10
277180,93,LightMagenta,LightBlue,0,0,3,1,1200.80
277180,94,DarkBlue,DarkCyan,1,1,7,0,4664.75
277180,95,LightRed,LightBlue,0,0,3,1,2752.77
277180,96,LightCyan,DarkBlue,0,1,1.5,1,1227.90
277180,97,DarkYellow,DarkBlue,1,1,3,0,4451.56
277180,98,DarkCyan,DarkYellow,1,1,7,1,2859.73
277180,99,LightYellow,DarkRed,0,1,7,0,2625.88
277180,100,DarkBlue,DarkRed,1,1,1.5,0,1031.97
277180,101,LightMagenta,LightCyan,0,0,7,1,4326.33
277180,102,LightRed,LightGreen,0,0,1.5,0,3273.97
277180,103,DarkCyan,LightRed,1,0,7,0,1340.85
277180,104,DarkRed,LightCyan,1,0,1.5,1,5168.63
277180,105,LightRed,LightMagenta,0,0,1.5,1,1070.11
277180,106,DarkYellow,DarkMagenta,1,1,7,0,4596.46
277180,107,LightMagenta,DarkYellow,0,1,7,0,1834.32
277180,108,LightRed,LightCyan,0,0,3,1,5198.94
277180,109,DarkGreen,LightRed,1,0,3,0,2998.67
277180,110,DarkBlue,LightCyan,1,0,3,1,3501.88
277180,111,DarkCyan,DarkMagenta,1,1,7,0,4231.71
277180,112,LightBlue,DarkMagenta,0,1,1.5,0,1364.99
277180,113,DarkCyan,LightYellow,1,0,1.5,1,5565.57
277180,114,DarkBlue,LightBlue,1,0,7,1,1533.09
277180,115,LightMagenta,DarkRed,0,1,1.5,0,5198.23
277180,116,LightYellow,LightCyan,0,0,1.5,1,3265.15
277180,117,LightYellow,DarkYellow,0,1,3,1,1662.19
277180,118,DarkGreen,DarkRed,1,1,3,1,1234.26
277180,119,DarkMagenta,DarkYellow,1,1,1.5,1,1333.41
277180,120,LightYellow,DarkMagenta,0,1,7,0,9433.10
277180,121,LightMagenta,LightBlue,0,0,1.5,1,3502.04
277180,122,DarkGreen,DarkBlue,1,1,1.5,0,3199.08
277180,123,LightRed,DarkMagenta,0,1,3,1,3436.98
277180,124,LightGreen,LightYellow,0,0,3,1,1490.06
277180,125,DarkMagenta,LightRed,1,0,7,1,1096.75
277180,126,DarkMagenta,LightMagenta,1,0,7,1,1366.25
277180,127,DarkGreen,DarkBlue,1,1,3,1,1130.39
277180,128,DarkCyan,DarkYellow,1,1,3,0,9932.40
277180,129,LightGreen,LightBlue,0,0,1.5,1,2832.02
277180,130,LightCyan,LightMagenta,0,0,1.5,0,2865.92
277180,131,LightBlue,DarkRed,0,1,7,0,1071.01
277180,132,LightGreen,DarkCyan,0,1,1.5,0,1298.36
277180,133,DarkYellow,LightGreen,1,0,7,1,5966.39
277180,134,DarkCyan,LightGreen,1,0,3,1,1104.62
277180,135,LightCyan,LightYellow,0,0,7,1,1294.74
277180,136,DarkBlue,LightMagenta,1,0,3,1,1072.59
277180,137,LightRed,DarkRed,0,1,3,0,7634.86
277180,138,DarkBlue,DarkCyan,1,1,1.5,1,3001.14
277180,139,DarkMagenta,LightCyan,1,0,1.5,1,1230.39
277180,140,DarkBlue,LightGreen,1,0,3,1,1293.13
277180,141,DarkBlue,LightYellow,1,0,1.5,1,1297.79
277180,142,LightCyan,DarkCyan,0,1,3,0,8268.10
277180,143,LightMagenta,DarkCyan,0,1,7,0,1839.08
277180,144,DarkGreen,LightYellow,1,0,1.5,0,1398.40
277180,145,DarkYellow,LightGreen,1,0,1.5,0,1492.78
277180,146,LightBlue,DarkRed,0,1,3,0,1131.22
277180,147,LightGreen,DarkGreen,0,1,7,0,1063.33
277180,148,LightCyan,LightBlue,0,0,1.5,0,1089.45
277180,149,DarkCyan,LightBlue,1,0,3,1,13567.66
277180,150,LightBlue,LightGreen,0,0,3,0,2730.85
277180,151,DarkYellow,LightCyan,1,0,7,0,929.26
277180,152,DarkYellow,LightGreen,1,0,3,0,1268.92
277180,153,DarkYellow,DarkGreen,1,1,7,0,1167.74
277180,154,DarkMagenta,LightMagenta,1,0,1.5,0,1068.66
277180,155,DarkMagenta,LightGreen,1,0,1.5,0,1035.35
277180,156,LightGreen,LightMagenta,0,0,1.5,1,11405.14
277180,157,DarkGreen,DarkCyan,1,1,1.5,0,3033.02
277180,158,LightYellow,DarkYellow,0,1,1.5,0,1131.27
277180,159,LightRed,DarkYellow,0,1,1.5,0,1309.11
277180,160,LightRed,DarkCyan,0,1,1.5,0,1367.63
277180,161,DarkRed,LightGreen,1,0,3,0,1560.24
277180,162,DarkGreen,LightMagenta,1,0,3,0,910.78
277180,163,LightMagenta,LightYellow,0,0,3,0,1364.51
277180,164,DarkCyan,LightRed,1,0,3,0,1200.31
277180,165,DarkMagenta,DarkGreen,1,1,7,1,15831.83
277180,166,LightMagenta,LightRed,0,0,7,0,3739.69
277180,167,DarkRed,LightGreen,1,0,7,0,998.88
277180,168,LightCyan,DarkMagenta,0,1,3,1,5202.15
277180,169,DarkMagenta,DarkBlue,1,1,7,0,3474.22
277180,170,DarkRed,DarkMagenta,1,1,3,1,2877.09
277180,171,LightGreen,LightMagenta,0,0,7,0,2676.86
277180,172,LightCyan,DarkRed,0,1,3,0,2227.69
277180,173,DarkRed,LightMagenta,1,0,3,1,5530.70
277180,174,LightYellow,LightRed,0,0,3,0,2970.51
277180,175,LightRed,DarkYellow,0,1,7,0,1286.81
277180,176,LightCyan,DarkGreen,0,1,3,1,4998.47
