Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
621247,1,LightCyan,LightGreen,0,0,1.5,1,567.30
621247,2,LightRed,LightYellow,0,0,3,1,332.54
621247,3,DarkMagenta,LightGreen,1,0,7,1,382.89
621247,4,DarkYellow,DarkBlue,1,1,1.5,1,316.64
621247,5,DarkGreen,LightYellow,1,0,1.5,1,281.09
621247,6,DarkGreen,LightGreen,1,0,3,1,217.18
621247,7,LightYellow,DarkCyan,0,1,7,1,215.72
621247,8,DarkYellow,LightYellow,1,0,3,1,318.02
621247,9,LightYellow,LightCyan,0,0,1.5,1,263.69
621247,10,LightRed,LightGreen,0,0,7,1,262.31
621247,11,LightGreen,LightCyan,0,0,3,1,232.63
621247,12,LightBlue,LightYellow,0,0,1.5,1,201.04
621247,13,DarkCyan,DarkBlue,1,1,7,1,163.76
621247,14,LightGreen,DarkCyan,0,1,3,1,364.46
621247,15,LightGreen,LightBlue,0,0,1.5,1,317.31
621247,16,DarkRed,LightCyan,1,0,7,1,769.17
621247,17,LightGreen,LightBlue,0,0,7,1,598.38
621247,18,DarkYellow,DarkBlue,1,1,3,1,367.58
621247,19,DarkCyan,DarkMagenta,1,1,7,1,398.78
621247,20,DarkRed,LightRed,1,0,7,1,461.95
621247,21,LightYellow,LightRed,0,0,1.5,1,430.82
621247,22,DarkGreen,LightMagenta,1,0,7,1,984.73
621247,23,LightMagenta,LightCyan,0,0,7,1,667.07
621247,24,LightMagenta,LightYellow,0,0,7,1,398.84
621247,25,DarkMagenta,LightMagenta,1,0,1.5,1,531.48
621247,26,DarkMagenta,DarkYellow,1,1,1.5,1,300.78
621247,27,DarkBlue,LightMagenta,1,0,3,1,319.53
621247,28,LightMagenta,LightCyan,0,0,3,1,300.15
621247,29,LightYellow,LightGreen,0,0,3,1,382.78
621247,30,DarkYellow,LightGreen,1,0,3,1,417.57
