Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
464128,1,DarkMagenta,LightBlue,1,0,3,1,7508.55
464128,2,DarkRed,DarkGreen,1,1,3,0,10440.35
464128,3,DarkGreen,LightRed,1,0,1.5,1,4238.86
464128,4,DarkGreen,DarkMagenta,1,1,1.5,0,3003.47
464128,5,DarkBlue,LightYellow,1,0,7,1,2893.05
464128,6,DarkMagenta,LightMagenta,1,0,7,1,827.51
464128,7,DarkCyan,DarkMagenta,1,1,7,1,2230.21
464128,8,DarkBlue,DarkGreen,1,1,1.5,0,7268.27
464128,9,DarkMagenta,LightRed,1,0,7,1,3101.32
464128,10,DarkYellow,DarkGreen,1,1,1.5,1,830.47
464128,11,DarkRed,DarkCyan,1,1,7,0,4262.25
464128,12,DarkYellow,LightYellow,1,0,7,1,2733.02
464128,13,LightBlue,LightCyan,0,0,1.5,0,2333.07
464128,14,LightGreen,LightCyan,0,0,1.5,1,2295.03
464128,15,DarkMagenta,LightCyan,1,0,7,1,769.73
464128,16,LightBlue,LightCyan,0,0,7,1,1465.21
464128,17,DarkCyan,DarkBlue,1,1,3,1,935.04
464128,18,LightYellow,DarkRed,0,1,1.5,0,7266.96
464128,19,DarkMagenta,DarkBlue,1,1,7,0,631.81
464128,20,LightYellow,DarkYellow,0,1,1.5,0,735.54
464128,21,LightCyan,LightMagenta,0,0,3,1,5361.07
464128,22,LightRed,LightBlue,0,0,3,0,2873.58
464128,23,DarkYellow,LightGreen,1,0,1.5,1,2531.85
464128,24,LightGreen,LightCyan,0,0,7,1,899.60
464128,25,LightRed,DarkYellow,0,1,7,0,3601.31
464128,26,LightRed,LightMagenta,0,0,1.5,1,2033.48
464128,27,LightYellow,DarkGreen,0,1,1.5,0,2171.28
464128,28,LightYellow,LightCyan,0,0,1.5,1,2830.38
464128,29,LightYellow,DarkRed,0,1,3,0,3931.99
464128,30,DarkCyan,LightBlue,1,0,7,1,3599.80
464128,31,DarkCyan,DarkGreen,1,1,7,1,735.90
464128,32,DarkCyan,LightBlue,1,0,3,1,672.13
464128,33,LightMagenta,LightRed,0,0,3,1,1201.24
464128,34,DarkGreen,LightCyan,1,0,7,1,772.32
464128,35,LightGreen,DarkCyan,0,1,7,0,7730.00
464128,36,DarkGreen,LightRed,1,0,7,1,1871.92
464128,37,DarkRed,LightCyan,1,0,7,1,831.99
464128,38,DarkRed,DarkGreen,1,1,7,1,1538.53
464128,39,DarkCyan,LightGreen,1,0,1.5,1,2370.57
464128,40,DarkMagenta,DarkYellow,1,1,3,1,635.87
464128,41,LightMagenta,DarkRed,0,1,7,1,863.82
464128,42,LightBlue,DarkMagenta,0,1,7,0,10903.12
464128,43,DarkYellow,LightYellow,1,0,3,0,965.88
464128,44,LightGreen,DarkYellow,0,1,3,0,695.10
464128,45,DarkYellow,DarkRed,1,1,3,0,1089.54
464128,46,DarkBlue,LightCyan,1,0,7,1,6258.38
464128,47,DarkYellow,DarkBlue,1,1,7,0,1930.89
464128,48,LightYellow,LightRed,0,0,1.5,1,2000.72
464128,49,DarkCyan,LightRed,1,0,3,0,2003.60
464128,50,LightRed,DarkMagenta,0,1,3,0,566.61
464128,51,DarkRed,LightMagenta,1,0,3,1,3134.17
464128,52,LightRed,LightGreen,0,0,1.5,0,3295.65
464128,53,LightMagenta,DarkBlue,0,1,1.5,0,1767.36
464128,54,LightYellow,DarkBlue,0,1,3,1,5466.23
464128,55,LightYellow,LightGreen,0,0,3,0,2066.58
464128,56,DarkCyan,LightCyan,1,0,7,1,2240.07
464128,57,LightMagenta,DarkYellow,0,1,3,0,2208.45
464128,58,LightCyan,DarkYellow,0,1,1.5,1,2292.09
464128,59,DarkYellow,LightBlue,1,0,1.5,1,698.09
464128,60,LightYellow,LightRed,0,0,7,1,802.55
464128,61,DarkGreen,DarkYellow,1,1,7,1,1000.05
464128,62,DarkYellow,LightBlue,1,0,7,1,575.02
464128,63,LightYellow,LightGreen,0,0,1.5,0,7827.93
464128,64,LightCyan,LightRed,0,0,1.5,1,2471.53
464128,65,DarkYellow,LightMagenta,1,0,7,1,694.92
464128,66,LightBlue,LightGreen,0,0,3,1,1001.25
464128,67,LightMagenta,DarkYellow,0,1,1.5,1,698.73
464128,68,LightYellow,DarkGreen,0,1,7,0,6001.52
464128,69,DarkMagenta,LightCyan,1,0,1.5,1,1965.50
464128,70,LightBlue,DarkGreen,0,1,7,0,1696.25
464128,71,DarkBlue,LightMagenta,1,0,3,1,2098.22
464128,72,DarkYellow,DarkMagenta,1,1,1.5,1,568.84
464128,73,DarkBlue,LightGreen,1,0,1.5,0,4261.12
464128,74,LightGreen,LightBlue,0,0,1.5,0,1598.48
464128,75,LightBlue,LightRed,0,0,7,1,5437.95
464128,76,LightMagenta,DarkGreen,0,1,1.5,0,2828.92
464128,77,DarkCyan,DarkGreen,1,1,3,1,2671.82
464128,78,LightBlue,DarkRed,0,1,7,0,2453.78
464128,79,LightRed,LightGreen,0,0,7,1,3200.38
464128,80,DarkRed,LightRed,1,0,1.5,1,632.95
464128,81,LightGreen,LightMagenta,0,0,3,1,860.87
464128,82,LightGreen,DarkGreen,0,1,3,0,5298.82
464128,83,DarkCyan,LightRed,1,0,1.5,1,1636.91
464128,84,DarkCyan,DarkRed,1,1,1.5,0,3232.37
464128,85,DarkGreen,LightMagenta,1,0,7,1,3806.14
464128,86,LightRed,LightYellow,0,0,3,1,798.90
464128,87,LightCyan,DarkYellow,0,1,3,0,3730.00
464128,88,DarkYellow,DarkGreen,1,1,3,1,2201.26
464128,89,LightRed,LightCyan,0,0,3,1,800.38
464128,90,LightBlue,LightMagenta,0,0,3,1,1865.68
464128,91,LightGreen,DarkBlue,0,1,7,0,5934.92
464128,92,LightCyan,DarkRed,0,1,1.5,0,733.17
464128,93,LightGreen,DarkMagenta,0,1,7,0,568.95
464128,94,DarkRed,DarkYellow,1,1,1.5,1,4326.51
464128,95,LightYellow,LightCyan,0,0,3,0,2270.21
464128,96,DarkCyan,LightCyan,1,0,1.5,1,2098.88
464128,97,DarkMagenta,DarkRed,1,1,1.5,1,566.75
464128,98,LightGreen,DarkGreen,0,1,1.5,0,2702.73
464128,99,DarkMagenta,LightGreen,1,0,3,1,1599.77
464128,100,LightGreen,LightRed,0,0,3,0,1565.89
464128,101,DarkMagenta,LightRed,1,0,1.5,1,1546.98
464128,102,DarkBlue,DarkRed,1,1,3,0,1699.18
464128,103,DarkMagenta,DarkYellow,1,1,7,1,2199.37
464128,104,LightBlue,LightYellow,0,0,1.5,0,2179.11
464128,105,LightCyan,DarkYellow,0,1,7,0,732.54
464128,106,LightRed,DarkYellow,0,1,3,0,707.14
464128,107,LightGreen,DarkRed,0,1,3,0,635.55
464128,108,DarkGreen,DarkBlue,1,1,7,0,756.80
464128,109,DarkBlue,LightBlue,1,0,3,1,6703.79
464128,110,LightCyan,DarkCyan,0,1,3,0,1630.47
464128,111,DarkMagenta,DarkGreen,1,1,3,1,1600.66
464128,112,LightCyan,DarkBlue,0,1,1.5,1,1069.83
464128,113,DarkBlue,DarkRed,1,1,1.5,0,3364.06
464128,114,LightGreen,DarkCyan,0,1,3,0,1199.61
464128,115,DarkCyan,LightMagenta,1,0,3,1,3629.01
464128,116,DarkRed,LightYellow,1,0,7,1,1892.86
464128,117,DarkMagenta,DarkCyan,1,1,3,1,693.87
464128,118,DarkRed,DarkCyan,1,1,3,0,5893.19
464128,119,DarkBlue,LightMagenta,1,0,7,1,2293.48
464128,120,DarkBlue,LightBlue,1,0,1.5,1,1733.39
464128,121,LightMagenta,LightYellow,0,0,7,1,935.13
464128,122,DarkGreen,LightYellow,1,0,3,0,5599.79
464128,123,DarkGreen,DarkRed,1,1,1.5,1,1897.21
464128,124,DarkGreen,LightMagenta,1,0,3,1,564.51
464128,125,LightBlue,DarkCyan,0,1,1.5,0,2935.05
464128,126,DarkMagenta,LightMagenta,1,0,1.5,1,1729.17
464128,127,DarkCyan,LightYellow,1,0,3,1,699.51
464128,128,DarkBlue,DarkCyan,1,1,7,1,636.60
464128,129,DarkYellow,DarkBlue,1,1,3,1,1067.70
464128,130,LightRed,DarkGreen,0,1,3,0,5806.78
464128,131,DarkCyan,LightMagenta,1,0,1.5,1,2199.27
464128,132,LightRed,DarkBlue,0,1,1.5,0,2293.19
464128,133,DarkRed,LightCyan,1,0,3,1,2035.61
464128,134,LightGreen,DarkRed,0,1,1.5,0,1897.72
464128,135,DarkRed,DarkMagenta,1,1,7,0,1198.18
464128,136,LightMagenta,DarkCyan,0,1,7,0,898.63
