Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
323093,1,DarkRed,LightGreen,1,0,7,1,3700.43
323093,2,LightCyan,DarkBlue,0,1,1.5,1,2466.80
323093,3,LightRed,LightBlue,0,0,7,1,2064.77
323093,4,DarkGreen,DarkCyan,1,1,1.5,0,12867.21
323093,5,LightBlue,DarkGreen,0,1,7,0,4202.23
323093,6,DarkGreen,DarkBlue,1,1,3,1,10468.02
323093,7,DarkMagenta,DarkYellow,1,1,7,1,2794.98
323093,8,DarkMagenta,LightCyan,1,0,7,1,6449.98
323093,9,LightGreen,LightCyan,0,0,7,0,15802.24
323093,10,DarkBlue,LightBlue,1,0,7,1,5400.34
323093,11,DarkYellow,LightYellow,1,0,1.5,1,8769.28
323093,12,DarkMagenta,LightMagenta,1,0,3,1,4225.44
323093,13,DarkCyan,LightCyan,1,0,3,1,3356.87
323093,14,DarkCyan,DarkMagenta,1,1,3,0,22800.28
323093,15,LightGreen,DarkGreen,0,1,1.5,1,5694.52
323093,16,LightBlue,DarkMagenta,0,1,3,1,2236.87
323093,17,LightYellow,LightRed,0,0,7,1,3332.06
323093,18,DarkCyan,DarkRed,1,1,1.5,0,11964.83
323093,19,DarkYellow,DarkGreen,1,1,7,0,2307.00
323093,20,DarkGreen,LightRed,1,0,1.5,0,6998.36
323093,21,LightYellow,DarkYellow,0,1,3,1,16335.41
323093,22,LightMagenta,DarkGreen,0,1,3,1,3510.49
323093,23,LightYellow,LightMagenta,0,0,7,1,3667.11
323093,24,DarkRed,DarkGreen,1,1,7,1,3199.99
323093,25,LightCyan,LightYellow,0,0,3,1,4500.69
323093,26,LightGreen,DarkCyan,0,1,3,1,4365.99
323093,27,DarkYellow,DarkBlue,1,1,1.5,1,4235.87
323093,28,DarkGreen,LightYellow,1,0,1.5,1,4399.38
323093,29,LightBlue,LightGreen,0,0,7,0,37785.96
323093,30,DarkBlue,DarkRed,1,1,7,0,2734.29
323093,31,LightYellow,LightRed,0,0,3,0,2455.96
323093,32,DarkMagenta,DarkRed,1,1,3,0,3368.13
