Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
578287,1,DarkCyan,DarkBlue,1,1,3,1,934.93
578287,2,DarkYellow,LightRed,1,0,1.5,0,2437.95
578287,3,LightGreen,DarkCyan,0,1,7,1,2398.56
578287,4,DarkBlue,LightBlue,1,0,7,1,1101.54
578287,5,DarkYellow,DarkRed,1,1,7,0,4336.37
578287,6,LightGreen,DarkMagenta,0,1,7,1,2833.37
578287,7,LightGreen,LightMagenta,0,0,3,0,2368.03
578287,8,DarkGreen,DarkYellow,1,1,1.5,1,2130.90
578287,9,LightYellow,LightGreen,0,0,7,1,801.51
578287,10,LightCyan,LightRed,0,0,7,1,1266.75
578287,11,LightCyan,DarkMagenta,0,1,1.5,1,833.56
578287,12,LightRed,DarkGreen,0,1,3,1,975.52
578287,13,DarkGreen,DarkCyan,1,1,7,1,965.76
578287,14,DarkGreen,LightBlue,1,0,7,0,10203.45
578287,15,LightCyan,DarkGreen,0,1,7,1,3000.26
578287,16,DarkRed,LightGreen,1,0,1.5,1,965.08
578287,17,LightGreen,DarkGreen,0,1,7,0,4201.03
578287,18,LightBlue,LightGreen,0,0,7,1,2553.95
578287,19,LightBlue,DarkCyan,0,1,1.5,0,2635.41
578287,20,DarkCyan,LightYellow,1,0,7,1,2800.93
578287,21,LightBlue,LightYellow,0,0,3,1,1022.79
578287,22,LightYellow,DarkYellow,0,1,7,1,1366.13
578287,23,DarkBlue,LightBlue,1,0,1.5,1,801.84
578287,24,DarkYellow,LightCyan,1,0,3,0,7503.00
578287,25,LightRed,DarkBlue,0,1,3,1,2764.72
578287,26,DarkYellow,LightGreen,1,0,7,1,819.18
578287,27,LightBlue,DarkBlue,0,1,3,1,1066.98
578287,28,LightBlue,DarkMagenta,0,1,3,1,1000.01
578287,29,LightYellow,DarkBlue,0,1,7,0,6835.81
578287,30,DarkCyan,LightRed,1,0,3,1,2243.31
578287,31,DarkBlue,LightCyan,1,0,1.5,1,862.17
578287,32,LightRed,DarkBlue,0,1,1.5,0,3632.28
578287,33,LightBlue,LightRed,0,0,1.5,1,2210.15
578287,34,DarkGreen,LightMagenta,1,0,7,1,969.57
578287,35,DarkMagenta,LightRed,1,0,7,1,1012.80
578287,36,LightMagenta,DarkBlue,0,1,1.5,0,5195.21
578287,37,LightCyan,LightYellow,0,0,7,1,2400.74
578287,38,DarkYellow,LightMagenta,1,0,3,0,2631.36
578287,39,LightBlue,DarkMagenta,0,1,7,1,2501.82
578287,40,LightGreen,DarkGreen,0,1,3,1,1229.12
578287,41,DarkBlue,DarkMagenta,1,1,3,1,1001.30
578287,42,LightRed,DarkGreen,0,1,1.5,1,1073.55
578287,43,LightCyan,DarkCyan,0,1,3,0,7267.23
578287,44,LightRed,DarkYellow,0,1,3,0,800.40
578287,45,DarkMagenta,DarkRed,1,1,1.5,1,3764.46
578287,46,LightRed,LightBlue,0,0,7,1,953.71
578287,47,DarkBlue,LightGreen,1,0,3,0,4086.87
578287,48,LightRed,LightCyan,0,0,1.5,1,2744.02
578287,49,DarkGreen,DarkRed,1,1,1.5,0,2269.44
578287,50,LightYellow,LightGreen,0,0,1.5,1,2278.01
578287,51,LightGreen,LightMagenta,0,0,7,1,1163.27
578287,52,LightCyan,DarkMagenta,0,1,3,0,4021.28
578287,53,DarkMagenta,LightYellow,1,0,1.5,0,1074.62
578287,54,LightCyan,DarkRed,0,1,1.5,0,1000.51
578287,55,LightGreen,LightRed,0,0,7,1,5458.28
578287,56,LightCyan,DarkBlue,0,1,7,0,2607.04
578287,57,DarkYellow,LightRed,1,0,7,1,2619.53
578287,58,LightYellow,DarkMagenta,0,1,7,0,2870.29
578287,59,LightBlue,LightGreen,0,0,3,1,2996.79
578287,60,LightCyan,DarkGreen,0,1,1.5,0,2647.76
578287,61,DarkRed,LightYellow,1,0,3,1,2640.40
578287,62,LightYellow,DarkBlue,0,1,1.5,0,2600.04
578287,63,DarkRed,LightBlue,1,0,7,1,2521.13
578287,64,LightMagenta,DarkYellow,0,1,1.5,1,902.56
578287,65,DarkYellow,DarkMagenta,1,1,7,1,975.03
578287,66,LightYellow,LightCyan,0,0,3,0,5338.01
578287,67,DarkYellow,DarkRed,1,1,3,1,2500.18
578287,68,DarkYellow,LightGreen,1,0,1.5,1,1278.23
578287,69,LightBlue,LightYellow,0,0,7,1,1675.32
578287,70,LightGreen,DarkYellow,0,1,3,0,6496.70
578287,71,DarkGreen,DarkMagenta,1,1,3,0,1000.59
578287,72,LightBlue,DarkCyan,0,1,3,0,1034.58
578287,73,LightBlue,LightCyan,0,0,7,1,5600.56
578287,74,DarkCyan,DarkMagenta,1,1,1.5,1,944.69
578287,75,LightMagenta,LightYellow,0,0,7,1,1075.59
578287,76,DarkMagenta,LightMagenta,1,0,1.5,0,5704.52
578287,77,LightCyan,LightRed,0,0,3,1,2679.30
578287,78,LightGreen,DarkMagenta,0,1,1.5,0,2568.96
578287,79,LightRed,LightYellow,0,0,7,0,1069.48
578287,80,LightCyan,LightMagenta,0,0,3,1,3868.00
578287,81,DarkRed,DarkBlue,1,1,7,1,797.48
578287,82,DarkBlue,DarkGreen,1,1,7,1,1200.50
578287,83,DarkGreen,DarkYellow,1,1,7,1,968.61
578287,84,DarkYellow,DarkCyan,1,1,3,1,1001.85
578287,85,DarkGreen,LightYellow,1,0,1.5,1,1198.58
578287,86,LightRed,DarkRed,0,1,7,0,10081.38
578287,87,LightYellow,DarkCyan,0,1,1.5,0,1536.65
578287,88,DarkMagenta,DarkRed,1,1,3,1,5024.03
578287,89,DarkBlue,DarkGreen,1,1,3,0,2860.71
578287,90,LightMagenta,DarkGreen,0,1,3,0,896.31
578287,91,DarkBlue,LightYellow,1,0,3,1,3845.81
578287,92,LightCyan,DarkMagenta,0,1,7,0,2603.05
578287,93,LightRed,DarkGreen,0,1,7,1,2329.85
578287,94,DarkYellow,DarkRed,1,1,1.5,0,2241.56
578287,95,LightGreen,DarkBlue,0,1,7,1,2361.41
578287,96,LightGreen,DarkRed,0,1,3,0,2162.15
578287,97,LightGreen,LightCyan,0,0,7,1,2231.17
578287,98,DarkYellow,DarkBlue,1,1,3,0,2327.01
578287,99,DarkCyan,LightMagenta,1,0,1.5,1,2202.70
578287,100,LightGreen,DarkCyan,0,1,1.5,0,2006.71
578287,101,DarkCyan,DarkBlue,1,1,7,1,2025.30
578287,102,LightYellow,DarkGreen,0,1,3,0,2279.17
578287,103,LightCyan,LightBlue,0,0,3,1,2292.60
578287,104,DarkCyan,LightMagenta,1,0,7,0,1906.88
578287,105,LightBlue,DarkGreen,0,1,3,1,1869.70
578287,106,DarkYellow,DarkMagenta,1,1,3,1,721.90
578287,107,LightMagenta,DarkBlue,0,1,7,0,3199.58
578287,108,DarkCyan,LightRed,1,0,1.5,1,2063.82
578287,109,DarkRed,DarkCyan,1,1,1.5,1,799.21
578287,110,LightYellow,DarkYellow,0,1,1.5,1,1000.72
578287,111,DarkGreen,DarkBlue,1,1,1.5,0,5031.95
578287,112,LightBlue,LightMagenta,0,0,1.5,0,829.15
578287,113,DarkMagenta,LightRed,1,0,3,1,3627.30
578287,114,DarkCyan,DarkMagenta,1,1,7,0,2134.45
578287,115,DarkRed,LightYellow,1,0,7,1,2298.32
578287,116,LightMagenta,DarkCyan,0,1,3,0,2321.05
578287,117,LightGreen,LightRed,0,0,1.5,1,2239.97
578287,118,LightCyan,DarkRed,0,1,7,0,2267.19
578287,119,DarkBlue,DarkCyan,1,1,1.5,1,2078.60
578287,120,LightRed,DarkCyan,0,1,7,0,2101.87
578287,121,LightYellow,LightBlue,0,0,1.5,1,2234.70
578287,122,LightRed,DarkRed,0,1,1.5,0,2237.17
578287,123,DarkCyan,DarkGreen,1,1,1.5,1,2317.38
578287,124,DarkGreen,LightGreen,1,0,1.5,1,568.33
578287,125,DarkRed,LightRed,1,0,3,0,3691.58
578287,126,LightBlue,LightCyan,0,0,1.5,1,2449.09
578287,127,LightGreen,DarkRed,0,1,7,0,2115.54
578287,128,LightMagenta,DarkGreen,0,1,1.5,0,0.00
578287,129,LightYellow,LightCyan,0,0,1.5,0,933.32
578287,130,DarkBlue,DarkRed,1,1,1.5,0,801.09
578287,131,LightCyan,DarkCyan,0,1,7,0,1002.29
578287,132,LightCyan,DarkBlue,0,1,3,0,1154.12
578287,133,DarkCyan,DarkMagenta,1,1,3,0,1150.05
578287,134,DarkYellow,DarkCyan,1,1,1.5,1,10002.64
578287,135,DarkRed,LightYellow,1,0,1.5,1,1200.83
578287,136,DarkMagenta,DarkGreen,1,1,7,1,918.29
578287,137,DarkRed,LightBlue,1,0,3,0,5594.26
578287,138,DarkGreen,DarkYellow,1,1,3,1,2664.03
578287,139,LightMagenta,DarkRed,0,1,3,0,2468.65
578287,140,LightMagenta,DarkMagenta,0,1,7,0,960.61
578287,141,LightBlue,DarkYellow,0,1,7,1,3550.17
578287,142,DarkRed,DarkCyan,1,1,7,0,2196.15
578287,143,DarkYellow,LightMagenta,1,0,7,1,2432.32
578287,144,DarkCyan,LightGreen,1,0,3,0,2757.20
578287,145,LightGreen,LightYellow,0,0,3,0,680.24
578287,146,LightBlue,DarkYellow,0,1,3,0,1534.16
578287,147,DarkBlue,DarkMagenta,1,1,7,1,5868.11
578287,148,LightMagenta,LightGreen,0,0,1.5,0,2454.33
578287,149,LightBlue,DarkMagenta,0,1,1.5,1,2267.93
578287,150,LightBlue,DarkRed,0,1,1.5,0,2167.13
578287,151,DarkGreen,DarkRed,1,1,7,1,2200.92
578287,152,DarkBlue,LightMagenta,1,0,3,0,2347.26
578287,153,DarkYellow,LightCyan,1,0,7,1,2716.94
578287,154,LightCyan,DarkGreen,0,1,3,0,2801.34
578287,155,DarkCyan,DarkGreen,1,1,3,1,2273.66
578287,156,LightYellow,LightRed,0,0,3,0,1915.38
578287,157,LightMagenta,LightYellow,0,0,3,0,744.36
578287,158,DarkRed,DarkMagenta,1,1,7,1,3270.16
578287,159,LightRed,LightYellow,0,0,1.5,0,2093.62
578287,160,LightBlue,LightMagenta,0,0,7,1,2401.32
578287,161,DarkMagenta,LightYellow,1,0,3,0,2682.32
578287,162,LightGreen,LightRed,0,0,3,0,877.10
578287,163,LightBlue,LightRed,0,0,3,1,4350.50
578287,164,DarkBlue,LightGreen,1,0,1.5,1,1146.81
578287,165,DarkBlue,LightRed,1,0,7,0,4880.72
578287,166,LightGreen,LightBlue,0,0,1.5,0,999.40
578287,167,LightBlue,DarkGreen,0,1,1.5,1,4282.16
578287,168,LightGreen,LightCyan,0,0,1.5,0,2597.80
578287,169,DarkBlue,DarkRed,1,1,3,1,2938.19
578287,170,DarkRed,DarkGreen,1,1,3,0,3001.15
578287,171,DarkMagenta,LightRed,1,0,1.5,1,2851.75
578287,172,DarkBlue,DarkYellow,1,1,7,1,907.39
578287,173,DarkYellow,LightBlue,1,0,1.5,1,1218.56
578287,174,LightGreen,DarkMagenta,0,1,3,0,5831.69
578287,175,LightRed,LightMagenta,0,0,1.5,0,1196.59
578287,176,LightYellow,DarkYellow,0,1,3,0,1066.29
578287,177,LightCyan,DarkCyan,0,1,1.5,1,6102.08
578287,178,LightMagenta,DarkRed,0,1,7,0,2733.25
