Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
369235,1,DarkMagenta,DarkYellow,1,1,3,1,2302.33
369235,2,DarkBlue,LightCyan,1,0,7,1,2359.11
369235,3,DarkGreen,LightRed,1,0,7,1,2134.70
369235,4,DarkCyan,LightYellow,1,0,3,1,1801.24
369235,5,LightRed,DarkMagenta,0,1,7,0,12237.74
369235,6,LightBlue,DarkYellow,0,1,1.5,1,2975.33
369235,7,DarkCyan,LightYellow,1,0,7,1,1740.17
369235,8,LightCyan,LightRed,0,0,7,1,1870.06
369235,9,LightCyan,LightMagenta,0,0,3,1,1435.38
369235,10,LightRed,DarkRed,0,1,7,0,9361.68
369235,11,LightBlue,DarkYellow,0,1,7,1,4430.98
369235,12,LightMagenta,DarkBlue,0,1,7,0,9237.29
369235,13,LightMagenta,DarkMagenta,0,1,3,0,7870.68
369235,14,DarkBlue,DarkYellow,1,1,7,1,18933.50
369235,15,LightCyan,DarkRed,0,1,7,0,6632.66
369235,16,DarkCyan,LightRed,1,0,3,1,4067.32
369235,17,LightGreen,LightBlue,0,0,1.5,0,8106.07
369235,18,DarkCyan,DarkMagenta,1,1,3,0,1934.95
369235,19,DarkBlue,LightCyan,1,0,3,1,13199.73
369235,20,LightBlue,DarkBlue,0,1,1.5,1,3233.28
369235,21,DarkYellow,DarkRed,1,1,7,0,12139.47
369235,22,DarkCyan,LightBlue,1,0,7,0,3373.00
369235,23,LightMagenta,DarkGreen,0,1,1.5,0,12833.96
369235,24,DarkBlue,LightGreen,1,0,1.5,1,26639.33
369235,25,DarkRed,DarkYellow,1,1,3,1,1936.43
369235,26,DarkCyan,DarkMagenta,1,1,1.5,1,2732.03
369235,27,DarkMagenta,DarkBlue,1,1,7,0,13699.87
369235,28,DarkRed,DarkMagenta,1,1,1.5,0,5997.32
369235,29,DarkCyan,DarkGreen,1,1,3,1,13466.28
369235,30,LightRed,DarkMagenta,0,1,3,0,6437.60
369235,31,DarkBlue,LightYellow,1,0,7,1,4203.66
369235,32,LightMagenta,DarkYellow,0,1,3,0,3699.80
369235,33,LightYellow,DarkMagenta,0,1,1.5,0,3200.06
369235,34,DarkRed,DarkGreen,1,1,7,1,7071.28
369235,35,LightYellow,LightCyan,0,0,7,0,4133.38
369235,36,LightGreen,LightRed,0,0,1.5,1,4367.61
369235,37,LightYellow,DarkGreen,0,1,3,1,2798.64
369235,38,LightCyan,LightYellow,0,0,3,1,1764.92
369235,39,DarkRed,DarkCyan,1,1,1.5,1,2929.61
369235,40,DarkGreen,LightGreen,1,0,1.5,1,1903.12
369235,41,LightCyan,DarkMagenta,0,1,7,0,14838.44
369235,42,DarkGreen,LightCyan,1,0,3,1,2799.78
369235,43,LightMagenta,DarkBlue,0,1,3,0,4498.96
369235,44,LightBlue,LightMagenta,0,0,3,1,4234.93
369235,45,LightYellow,LightBlue,0,0,3,0,2336.88
369235,46,DarkYellow,DarkCyan,1,1,3,1,5506.88
369235,47,LightGreen,LightRed,0,0,7,1,4139.62
369235,48,LightRed,DarkYellow,0,1,7,0,12102.51
369235,49,LightRed,DarkGreen,0,1,3,1,7132.37
369235,50,LightMagenta,LightRed,0,0,1.5,1,3576.13
369235,51,LightGreen,LightCyan,0,0,3,1,3195.62
369235,52,DarkCyan,DarkBlue,1,1,1.5,1,3768.57
369235,53,DarkGreen,LightBlue,1,0,3,1,6093.09
369235,54,DarkMagenta,LightGreen,1,0,1.5,0,33262.37
369235,55,DarkCyan,LightCyan,1,0,3,1,13664.19
369235,56,LightMagenta,DarkGreen,0,1,7,0,7597.93
369235,57,LightYellow,DarkGreen,0,1,1.5,0,2768.71
369235,58,LightRed,DarkCyan,0,1,1.5,0,1531.07
369235,59,DarkGreen,DarkYellow,1,1,3,1,12066.63
369235,60,DarkRed,DarkCyan,1,1,7,1,3869.91
369235,61,LightBlue,DarkMagenta,0,1,3,1,1434.45
369235,62,DarkYellow,LightMagenta,1,0,7,1,1664.09
369235,63,DarkGreen,DarkYellow,1,1,1.5,1,2663.92
369235,64,LightBlue,DarkRed,0,1,3,1,4499.68
369235,65,DarkYellow,LightCyan,1,0,7,1,2332.88
369235,66,LightRed,DarkYellow,0,1,3,1,9934.61
369235,67,LightGreen,LightYellow,0,0,3,1,2663.86
369235,68,LightMagenta,DarkYellow,0,1,1.5,0,40069.28
369235,69,DarkMagenta,DarkCyan,1,1,7,1,6532.47
369235,70,DarkBlue,DarkCyan,1,1,7,1,2468.38
369235,71,DarkCyan,LightMagenta,1,0,3,1,2304.37
369235,72,LightRed,LightBlue,0,0,3,0,10196.74
369235,73,LightCyan,DarkMagenta,0,1,3,1,5867.47
369235,74,LightCyan,LightGreen,0,0,7,1,9426.57
369235,75,DarkCyan,LightYellow,1,0,1.5,1,7399.52
369235,76,LightYellow,LightRed,0,0,3,1,4234.19
369235,77,DarkBlue,LightRed,1,0,1.5,1,1401.28
369235,78,LightCyan,DarkYellow,0,1,3,0,29129.58
369235,79,DarkGreen,DarkRed,1,1,1.5,1,6669.41
369235,80,DarkGreen,LightRed,1,0,1.5,1,2596.65
369235,81,LightMagenta,LightYellow,0,0,1.5,1,9100.14
369235,82,LightCyan,LightBlue,0,0,1.5,0,21366.47
369235,83,LightGreen,LightYellow,0,0,7,1,11306.47
369235,84,LightYellow,DarkMagenta,0,1,7,0,10635.26
369235,85,LightMagenta,LightRed,0,0,7,1,5630.78
369235,86,LightMagenta,LightBlue,0,0,1.5,0,10502.84
369235,87,DarkGreen,DarkBlue,1,1,7,0,3034.70
369235,88,DarkMagenta,LightMagenta,1,0,7,1,15098.45
369235,89,LightGreen,LightBlue,0,0,7,0,5898.74
369235,90,DarkRed,DarkBlue,1,1,7,1,8665.34
369235,91,LightGreen,DarkMagenta,0,1,7,0,8463.53
369235,92,DarkYellow,DarkGreen,1,1,7,0,4267.25
369235,93,DarkGreen,DarkCyan,1,1,7,0,2871.65
369235,94,LightYellow,DarkRed,0,1,7,0,4131.95
369235,95,LightGreen,DarkCyan,0,1,3,1,18433.27
369235,96,LightCyan,DarkRed,0,1,3,1,4532.89
369235,97,DarkBlue,DarkCyan,1,1,3,1,2326.83
369235,98,LightCyan,LightRed,0,0,1.5,1,3002.10
369235,99,DarkRed,LightCyan,1,0,1.5,1,1700.30
369235,100,DarkCyan,LightGreen,1,0,1.5,1,1866.26
369235,101,LightRed,DarkBlue,0,1,7,0,21869.82
369235,102,DarkCyan,LightBlue,1,0,1.5,1,3603.63
369235,103,LightYellow,LightRed,0,0,7,1,4466.72
369235,104,LightGreen,DarkGreen,0,1,7,0,8736.72
369235,105,LightGreen,DarkBlue,0,1,7,0,831.15
369235,106,LightBlue,DarkCyan,0,1,3,1,4507.18
369235,107,LightMagenta,LightYellow,0,0,3,1,1968.18
369235,108,DarkGreen,LightYellow,1,0,7,1,1765.62
369235,109,LightGreen,DarkCyan,0,1,7,0,7632.40
369235,110,DarkRed,LightRed,1,0,3,1,3231.39
369235,111,DarkRed,LightGreen,1,0,1.5,1,2070.64
369235,112,DarkBlue,DarkYellow,1,1,1.5,1,2489.98
369235,113,DarkGreen,DarkMagenta,1,1,3,1,4534.50
369235,114,DarkYellow,LightCyan,1,0,1.5,1,3577.62
369235,115,LightGreen,DarkYellow,0,1,3,0,18033.70
369235,116,DarkRed,DarkBlue,1,1,1.5,1,3402.35
369235,117,LightYellow,DarkRed,0,1,1.5,0,3600.53
369235,118,LightCyan,DarkMagenta,0,1,1.5,1,5436.18
369235,119,LightMagenta,DarkCyan,0,1,1.5,0,5598.26
369235,120,DarkBlue,DarkGreen,1,1,3,0,1530.48
369235,121,DarkMagenta,LightBlue,1,0,7,1,5696.43
369235,122,DarkGreen,LightBlue,1,0,7,1,1370.04
369235,123,LightYellow,DarkMagenta,0,1,3,1,2499.11
369235,124,LightMagenta,DarkRed,0,1,1.5,0,8129.86
369235,125,LightMagenta,LightGreen,0,0,7,1,3361.84
369235,126,DarkYellow,LightRed,1,0,1.5,1,1601.32
369235,127,DarkBlue,DarkMagenta,1,1,1.5,1,5297.80
369235,128,DarkCyan,DarkRed,1,1,3,1,2437.37
369235,129,DarkMagenta,DarkYellow,1,1,1.5,1,4758.92
369235,130,LightCyan,DarkCyan,0,1,7,0,21874.87
369235,131,LightMagenta,DarkCyan,0,1,7,0,2241.30
369235,132,LightYellow,DarkYellow,0,1,3,0,2529.64
369235,133,LightYellow,DarkBlue,0,1,1.5,0,4599.30
369235,134,LightBlue,DarkGreen,0,1,1.5,1,17832.50
369235,135,LightYellow,LightBlue,0,0,1.5,0,9245.68
369235,136,LightYellow,LightMagenta,0,0,7,0,6363.75
369235,137,DarkBlue,LightBlue,1,0,3,1,14629.69
369235,138,LightMagenta,LightRed,0,0,3,1,1028.72
369235,139,LightGreen,DarkYellow,0,1,1.5,1,1900.20
369235,140,DarkMagenta,LightRed,1,0,1.5,1,5373.79
369235,141,DarkRed,DarkYellow,1,1,1.5,1,2366.96
369235,142,LightCyan,LightGreen,0,0,1.5,1,3133.55
369235,143,LightMagenta,DarkRed,0,1,7,0,21600.65
369235,144,DarkMagenta,LightMagenta,1,0,1.5,1,7004.18
369235,145,LightMagenta,LightBlue,0,0,7,0,5695.35
369235,146,DarkYellow,LightYellow,1,0,1.5,1,4259.31
369235,147,LightBlue,LightRed,0,0,1.5,1,1022.81
369235,148,LightMagenta,LightGreen,0,0,3,1,1883.06
369235,149,DarkMagenta,DarkYellow,1,1,7,1,2049.69
369235,150,LightBlue,DarkBlue,0,1,7,1,1100.84
369235,151,LightMagenta,LightCyan,0,0,7,1,1112.50
369235,152,DarkMagenta,LightGreen,1,0,3,1,1199.99
369235,153,DarkCyan,LightRed,1,0,7,1,1832.57
369235,154,LightYellow,LightBlue,0,0,7,0,16943.55
369235,155,LightRed,LightGreen,0,0,3,1,3182.99
369235,156,DarkRed,LightGreen,1,0,3,1,1765.33
369235,157,LightGreen,LightBlue,0,0,3,0,5068.31
369235,158,DarkCyan,DarkGreen,1,1,1.5,1,5010.88
369235,159,DarkCyan,LightCyan,1,0,1.5,1,4683.13
369235,160,LightCyan,DarkGreen,0,1,1.5,0,13751.28
369235,161,DarkYellow,DarkBlue,1,1,3,0,3653.85
369235,162,DarkGreen,DarkRed,1,1,3,0,3966.24
369235,163,LightCyan,DarkGreen,0,1,7,0,1067.15
369235,164,LightRed,DarkBlue,0,1,3,0,865.74
369235,165,DarkMagenta,DarkGreen,1,1,1.5,0,1229.05
369235,166,LightRed,LightYellow,0,0,1.5,1,23249.86
369235,167,LightRed,LightCyan,0,0,3,1,4383.97
369235,168,LightGreen,DarkRed,0,1,7,0,11501.33
369235,169,DarkRed,DarkMagenta,1,1,7,0,6066.16
369235,170,DarkGreen,LightGreen,1,0,3,1,11867.74
369235,171,LightBlue,DarkYellow,0,1,3,1,2287.38
369235,172,LightMagenta,DarkRed,0,1,3,0,12885.16
369235,173,LightGreen,DarkBlue,0,1,3,1,8717.92
369235,174,DarkRed,LightBlue,1,0,7,0,5314.76
369235,175,DarkYellow,LightGreen,1,0,7,1,4548.64
369235,176,DarkRed,LightRed,1,0,1.5,1,2563.70
369235,177,DarkMagenta,DarkGreen,1,1,7,1,4067.17
369235,178,DarkYellow,LightYellow,1,0,7,1,1682.97
369235,179,DarkBlue,DarkMagenta,1,1,3,1,1183.62
369235,180,LightCyan,DarkBlue,0,1,1.5,1,4134.35
369235,181,DarkRed,DarkBlue,1,1,3,1,3699.66
369235,182,DarkYellow,DarkCyan,1,1,7,1,7250.77
369235,183,LightMagenta,LightCyan,0,0,1.5,1,2133.53
369235,184,LightBlue,DarkRed,0,1,1.5,1,1352.28
369235,185,LightYellow,DarkBlue,0,1,3,1,3168.25
369235,186,LightBlue,LightCyan,0,0,7,1,1218.39
369235,187,LightYellow,DarkRed,0,1,3,1,2884.76
369235,188,LightGreen,LightMagenta,0,0,1.5,1,1617.37
369235,189,LightMagenta,DarkGreen,0,1,3,1,2000.51
369235,190,LightGreen,LightYellow,0,0,1.5,1,2467.17
369235,191,LightCyan,LightBlue,0,0,3,1,2001.09
369235,192,DarkYellow,DarkCyan,1,1,1.5,1,1117.09
369235,193,DarkMagenta,DarkRed,1,1,3,1,1567.80
369235,194,DarkGreen,DarkBlue,1,1,1.5,1,1799.17
369235,195,LightCyan,LightYellow,0,0,1.5,1,1684.43
369235,196,LightRed,LightBlue,0,0,7,0,63250.71
369235,197,DarkMagenta,LightBlue,1,0,1.5,1,2950.13
369235,198,DarkBlue,LightMagenta,1,0,1.5,1,934.23
