Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
763446,1,DarkBlue,DarkCyan,1,1,7,1,1370.87
763446,2,DarkBlue,DarkGreen,1,1,1.5,1,833.04
763446,3,DarkCyan,LightMagenta,1,0,7,1,1165.32
763446,4,DarkRed,LightRed,1,0,3,1,1000.60
763446,5,DarkCyan,LightCyan,1,0,1.5,1,1042.64
763446,6,LightCyan,DarkMagenta,0,1,7,0,9467.87
763446,7,DarkCyan,LightRed,1,0,7,1,2945.20
763446,8,DarkYellow,DarkGreen,1,1,7,1,894.13
763446,9,LightBlue,LightGreen,0,0,1.5,0,4234.65
763446,10,DarkGreen,DarkMagenta,1,1,7,0,1164.53
763446,11,DarkBlue,DarkYellow,1,1,3,1,4633.58
763446,12,LightCyan,DarkRed,0,1,7,1,1111.27
763446,13,DarkYellow,DarkRed,1,1,3,1,1060.18
763446,14,DarkGreen,LightYellow,1,0,7,1,869.21
763446,15,DarkCyan,LightGreen,1,0,7,1,964.91
763446,16,DarkYellow,LightRed,1,0,7,0,8725.18
763446,17,LightRed,DarkBlue,0,1,3,1,2730.99
763446,18,DarkGreen,LightCyan,1,0,7,1,901.86
763446,19,LightCyan,DarkBlue,0,1,7,1,1237.34
763446,20,DarkRed,LightBlue,1,0,1.5,0,5806.49
763446,21,LightRed,LightCyan,0,0,1.5,1,2466.62
763446,22,LightGreen,LightRed,0,0,7,0,2601.48
763446,23,LightRed,DarkGreen,0,1,1.5,1,2493.65
763446,24,DarkMagenta,DarkGreen,1,1,1.5,1,1030.84
763446,25,DarkYellow,LightGreen,1,0,7,1,1332.24
763446,26,LightYellow,DarkMagenta,0,1,1.5,0,6262.95
763446,27,LightYellow,LightRed,0,0,3,1,3432.61
763446,28,DarkCyan,LightCyan,1,0,3,1,1230.10
763446,29,DarkRed,LightYellow,1,0,3,1,1268.19
763446,30,DarkGreen,LightRed,1,0,3,0,6892.24
763446,31,DarkGreen,DarkYellow,1,1,3,1,2703.38
763446,32,LightYellow,LightGreen,0,0,3,1,997.77
763446,33,DarkRed,DarkCyan,1,1,1.5,1,1265.22
763446,34,LightCyan,LightRed,0,0,7,1,1813.07
763446,35,LightYellow,LightCyan,0,0,3,1,1068.54
763446,36,LightCyan,LightGreen,0,0,3,1,931.82
763446,37,LightBlue,DarkMagenta,0,1,7,0,11466.85
763446,38,LightBlue,LightGreen,0,0,7,1,3600.92
763446,39,LightCyan,LightGreen,0,0,1.5,0,3165.34
763446,40,LightYellow,DarkGreen,0,1,3,1,2595.66
763446,41,DarkYellow,LightRed,1,0,1.5,1,907.48
763446,42,LightMagenta,DarkYellow,0,1,3,1,899.13
763446,43,LightBlue,DarkBlue,0,1,1.5,1,1103.60
763446,44,DarkMagenta,DarkBlue,1,1,7,1,1301.54
763446,45,DarkCyan,DarkBlue,1,1,3,1,1332.84
763446,46,DarkMagenta,LightMagenta,1,0,7,0,11032.72
763446,47,LightRed,LightMagenta,0,0,1.5,1,4133.72
763446,48,DarkRed,DarkMagenta,1,1,3,1,1202.38
763446,49,DarkCyan,LightMagenta,1,0,3,1,1433.65
763446,50,DarkGreen,DarkCyan,1,1,1.5,1,1394.27
763446,51,LightRed,LightMagenta,0,0,7,0,9468.28
763446,52,LightYellow,LightMagenta,0,0,3,1,2671.60
