Subj#,Trial#,Left Color,Right Color,Left Luminance (0-bright 1-dark),Right Luminance (0-bright 1-dark),Viewing Distance(1.5 3 & 8 m),User response(0-left 1-right),ResponseTime (ms)
732791,1,LightGreen,LightMagenta,0,0,1.5,0,11872.75
732791,2,LightYellow,LightBlue,0,0,7,0,3540.33
732791,3,LightGreen,DarkGreen,0,1,1.5,0,1332.11
732791,4,LightYellow,LightGreen,0,0,3,0,2663.97
732791,5,LightYellow,DarkGreen,0,1,3,0,2135.56
732791,6,DarkMagenta,DarkGreen,1,1,1.5,0,3690.20
732791,7,LightCyan,DarkCyan,0,1,3,1,30114.57
732791,8,LightCyan,DarkBlue,0,1,3,0,4024.11
732791,9,DarkYellow,DarkMagenta,1,1,1.5,1,6273.71
732791,10,LightYellow,DarkRed,0,1,7,0,6298.92
732791,11,LightBlue,LightYellow,0,0,3,0,2408.96
732791,12,DarkMagenta,LightMagenta,1,0,1.5,1,6900.59
732791,13,DarkRed,DarkMagenta,1,1,3,1,2064.44
732791,14,LightRed,DarkCyan,0,1,7,1,1933.51
732791,15,DarkMagenta,LightCyan,1,0,3,1,3331.53
732791,16,LightMagenta,DarkGreen,0,1,7,0,12298.54
732791,17,LightMagenta,LightBlue,0,0,3,1,4290.49
732791,18,LightCyan,DarkYellow,0,1,3,0,4566.66
732791,19,DarkBlue,DarkCyan,1,1,3,1,3826.07
732791,20,LightCyan,DarkCyan,0,1,1.5,0,4304.58
732791,21,DarkRed,DarkBlue,1,1,1.5,1,4684.10
732791,22,LightYellow,DarkBlue,0,1,1.5,0,4669.68
732791,23,DarkBlue,LightCyan,1,0,7,1,4700.82
732791,24,DarkCyan,LightYellow,1,0,7,1,1632.45
732791,25,LightGreen,DarkYellow,0,1,7,0,7467.81
732791,26,LightRed,DarkYellow,0,1,3,0,2433.56
732791,27,LightGreen,LightRed,0,0,1.5,0,1802.49
732791,28,LightRed,DarkRed,0,1,1.5,0,1199.44
732791,29,DarkYellow,DarkCyan,1,1,3,1,11204.44
732791,30,LightYellow,LightRed,0,0,7,0,2464.92
732791,31,LightRed,DarkGreen,0,1,7,0,1870.70
732791,32,LightBlue,DarkCyan,0,1,1.5,0,2590.61
732791,33,LightGreen,DarkRed,0,1,1.5,0,1639.28
732791,34,DarkCyan,LightMagenta,1,0,7,0,1077.07
732791,35,DarkGreen,DarkMagenta,1,1,7,0,2134.07
732791,36,LightCyan,DarkGreen,0,1,7,1,15978.75
732791,37,DarkYellow,DarkMagenta,1,1,3,0,4847.51
732791,38,DarkBlue,DarkRed,1,1,7,0,1365.40
